;index;Unnamed: 0.1;Unnamed: 0;Title;Date;Authors;Tags;NLP Keywords;Text;Url;Chat GPT
59;59;2153;2153;Storm Corrie: BA plane aborts landing at Heathrow due to high winds;Tuesday 1 February 2022 14:08, UK;[];['british airways', 'heathrow airport', 'storm corrie'];['playera', 'winds', 'land', 'heathrow', 'travelling', 'wind', 'high', 'plane', 'corrie', 'storm', 'video', 'ba', 'strong', 'aborts', 'landing'];"Please use Chrome browser for a more accessible video player

A British Airways plane travelling from Aberdeen had to abort an attempt to land at Heathrow Airport due to strong wind brought by Storm Corrie.";https://web.archive.org/web/20220201150826/http://news.sky.com/video/storm-corrie-ba-plane-aborts-landing-at-heathrow-due-to-high-winds-12530303;'ARTICLE-10: environment'
60;60;2154;2154;West Side Story's Ariana DeBose gets BAFTA nomination;Tuesday 1 February 2022 14:04, UK;[];['bafta'];['performers', 'nomination', 'debose', 'steven', 'spielbergs', 'nominationthe', 'star', 'played', 'rising', 'role', 'storys', 'gets', 'ariana', 'bafta', 'west'];"West Side Story's Ariana DeBose gets BAFTA nomination

The American who played the role of Anita in Steven Spielberg's gritty adaptation of the iconic musical is among this years performers nominated for BAFTA's rising star award.";https://web.archive.org/web/20220201150826/http://news.sky.com/video/west-side-storys-ariana-debose-gets-bafta-nomination-12530333;'ARTICLE-1: entertainment and culture'
61;61;2155;2155;Florida: Man shoots own windows out 11 times in road rage incident;Tuesday 1 February 2022 13:06, UK;[];['florida'];['thought', 'incident', 'rage', 'shot', 'chrome', 'man', 'video', '11', 'responded', 'shoots', 'handgun', 'playereric', 'times', 'florida', 'windows', 'popper', 'road', 'vehicle', 'claims'];"Please use Chrome browser for a more accessible video player

Eric Popper claims he thought his vehicle had been shot at and so responded with his own handgun.";https://web.archive.org/web/20220201150826/http://news.sky.com/video/man-shoots-own-windows-out-11-times-in-road-rage-incident-12530288;'ARTICLE-2: sports'
62;62;2156;2156;Partygate: Report ‘tip of iceberg’;Tuesday 1 February 2022 12:58, UK;[];['sue gray report'];['fears', 'tip', 'laughing', 'report', 'mps', 'uk', 'conservative', 'playerpolitical', 'video', 'stock', 'vote', 'partygate', 'figures', 'iceberg'];"Please use Chrome browser for a more accessible video player

Political figures are calling on Conservative MPs for a vote of no confidence over fears the UK has become a 'laughing stock'.";https://web.archive.org/web/20220201150826/http://news.sky.com/video/partygate-report-tip-of-iceberg-12530290;'ARTICLE-3: politics'
63;63;2158;2158;Mason Greenwood: Manchester United footballer further arrested on suspicion of sexual assault and threats to kill;Tuesday 1 February 2022 18:09, UK;['samuel osborne', '@samuelosborne93'];['mason greenwood'];['woman', 'threats', 'arrested', 'sexual', 'assault', 'videos', 'suspicion', 'united', 'greenwood', 'kill', 'mason', 'suspended', 'manchester', 'footballer'];"Manchester United footballer Mason Greenwood has been further arrested on suspicion of sexual assault and threats to kill.

On Sunday he was detained on suspicion of rape and assault after a woman alleging incidents of violence posted pictures and videos on social media.

The 20-year-old was suspended from playing or training with the club following the weekend allegations.

Image: Investigators at Mason Greenwood's mansion in Bowden, Greater Manchester

In a statement, Greater Manchester Police said: ""Detectives have been granted further additional time to speak to a man in his 20s who was arrested on suspicion of rape and assault of a woman.

""The suspect was detained in custody on Sunday (30 January) afternoon after we became aware of online social media images and videos posted by a woman reporting incidents of physical violence.

Advertisement

""He continues to be questioned after magistrates authorised an extension until tomorrow (Wednesday 2 February).

""Following enquiries so far, he has since been further arrested on suspicion of sexual assault and threats to kill.""

More on Mason Greenwood Manchester United say Mason Greenwood won't train or play matches 'until further notice' after assault allegations

The allegations were posted on Instagram on Sunday morning and included videos, photographs and a voice note which claimed to be a conversation between Greenwood and the woman. They have since been deleted.

Image: Police arrested Greenwood after being made aware of the allegations on social media

Manchester United said in a statement: ""Manchester United reiterates its strong condemnation of violence of any kind. As previously communicated, Mason Greenwood will not train with, or play for, the club until further notice.""

The striker, from Bradford, made his debut in 2019 and has since made 129 appearances for Manchester United.

He made his senior England debut in 2020.

A spokesperson for sportswear giant Nike, which sponsors Greenwood, said in a statement: ""We have suspended our relationship with Mason Greenwood.

""We are deeply concerned by the disturbing allegations and will continue to closely monitor the situation.""

The striker has also been removed from FIFA 22 by EA Sports.

A spokesperson said: ""Mason Greenwood has been removed from active squads in FIFA 22 and has also been suspended from appearing in FIFA Ultimate Team (FUT) packs and Ultimate Draft.""";https://web.archive.org/web/20220201180834/http://news.sky.com/story/mason-greenwood-manchester-united-footballer-further-arrested-on-suspicion-of-sexual-assault-and-threats-to-kill-12530505;'ARTICLE-4: sports'
64;64;2159;2159;Russia must 'step back' from military action against Ukraine, warns PM - as Putin says his main demands not met;Tuesday 1 February 2022 18:05, UK;['sophie morris', '@itssophiemorris'];['boris johnson', 'russia', 'ukraine', 'vladimir putin'];['president', 'zelenskyy', 'warned', 'russia', 'action', 'met', 'demands', 'russian', 'putin', 'step', 'ukraine', 'warns', 'military', 'security', 'johnson', 'ukraines', 'main'];"Boris Johnson has warned Russia to ""step back"" from any military action against Ukraine, as he promised the UK ""stands shoulder to shoulder"" with its ally.

Speaking at a news conference alongside Ukraine's President Volodymyr Zelenskyy in Kyiv, the prime minister said: ""It goes without saying that a further Russian invasion of Ukraine would be a political and humanitarian disaster... it would be a military disaster as well.""

He warned that a ""package of sanctions and other measures"" is being prepared to be enacted when the ""first Russian toecap crosses into Ukrainian territory"".

Mr Johnson said: ""It is vital that Russia steps back and chooses a path of diplomacy and I believe that is still possible.""

He went on to say Russian troops on Ukraine's border are a ""clear and present danger"" and accused Russia's President Vladimir Putin of trying to redraw the security map of Europe.

Advertisement

In a statement, Number 10 and Ukraine's government warned ""any further Russian incursion in Ukraine would be a massive strategic mistake and have a stark humanitarian cost"".

Mr Johnson, who arrived in Ukraine today for talks, has pledged to work with Mr Zelenskyy to find a solution to tensions with Moscow.

Russia has placed more than 100,000 troops near its border with Ukraine.

But President Putin has denied he is planning an attack on its neighbour.

Mr Johnson is due to have a phone call with the Russian president tomorrow.

In an earlier news conference, President Putin accused the West of ignoring Russia's security proposals and said its main security demands have not been satisfied.

But he went on to say that he wants to avoid negative scenarios and that a way needs to be found to protect everyone's security.

Meanwhile, Hungarian Prime Minister Viktor Orban said the EU is united and that no one wants a conflict with Russia.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/russia-must-step-back-from-military-action-against-ukraine-warns-pm-as-putin-says-his-main-demands-not-met-12530497;'ARTICLE-5: politics'
65;65;2160;2160;Downing Street parties: No 10 changes position on PM COVID fines being made public - as Tory MP calls for Johnson's resignation;Tuesday 1 February 2022 18:12, UK;[];['boris johnson', 'downing street parties', 'sue gray report'];['resignation', 'leader', 'fines', 'johnsons', 'mp', 'downing', 'mr', 'mps', 'tory', 'video', 'position', 'parties', 'johnson', 'street', 'public'];"The public would ""hypothetically"" be told if the prime minister was fined for breaking COVID rules, Downing Street has said - after earlier refusing to guarantee that would happen.

When asked on Tuesday morning if any fixed penalty notices would be made public as part of the Metropolitan Police's investigation into the partygate scandal, the prime minister's spokesman said it was for the Met to decide whether to reveal who has been fined.

But hours later, after being asked again, he said: ""As the Met have made clear, generally speaking with Fixed Penalty Notice, individuals are not published in any way. Obviously, we are aware of the significant public interest regarding the prime minister, and would always look to provide what updates we can on him specifically.""

Asked if that meant No 10 would reveal if Mr Johnson was given a fixed penalty notice, the spokesman said: ""Hypothetically, yes.""

No 10 indicated it may not reveal the names of other officials and MPs if they are fined after the Met pointed to College of Policing guidance that says the names of people handed fixed penalty notices, the likely punishment for breaching COVID regulations, would not normally be revealed.

Advertisement

Image: Peter Aldous, the Conservative MP for Waveney, said he has handed in a letter of no confidence in the PM. Pic:HOC

Conservative MP hands in letter of no confidence

The U-turn comes as another Tory MP has handed in a letter of no confidence in Mr Johnson.

Peter Aldous, MP for Waveney in Suffolk, said he has written to Sir Graham Brady, chair of the 1922 Committee of backbench Conservative MPs, advising him he has no confidence in Mr Johnson as leader of the Conservative Party.

""After a great deal of soul-searching, I have reached the conclusion that the prime minister should resign,"" he wrote.

""It is clear that he has no intention of doing so.

""I have never taken such action before and had hoped that I would not be put in such an invidious position.""

Mr Aldous, who has been an MP since 2010, is among a handful of Tory MPs who are understood to have handed in letters of no confidence following the lockdown events in Downing Street and Whitehall - with 54 letters needed to trigger a leadership vote.

'Positive' mood among Tory MPs as PM appears to have staved off immediate threat - Sue Gray report live

Please use Chrome browser for a more accessible video player 4:20 How to replace a Tory PM

Public 'has a right to know'

Labour's deputy leader Angela Rayner said the public ""has a right to know"" if the PM is given a fine and said it ""shouldn't be a big deal"".

""An ounce of transparency shouldn't be this hard to get from Boris Johnson,"" she said.

This shouldn’t be a big deal. The public has a right to know.



An ounce of transparency shouldn’t be this hard to get from Boris Johnson. https://t.co/ry4pAKfhJG — Angela Rayner (@AngelaRayner) February 1, 2022

Speaking after No 1o's initial refusal, Sir Ed Davey, leader of the Liberal Democrats, said: ""This stinks of a cover up by Number 10. Even Richard Nixon [the US president who resigned over the Watergate scandal] believed a country deserves to know whether their leader is a crook.

""Boris Johnson must come clean with the public and resign if he's broken the rules and been fined by the police.""

Asked if Downing Street should say if Mr Johnson is fined by police, Tory MP and former minister Liam Fox told Sky's deputy political editor Sam Coates: ""I think we should have as much information as we can put out there.

""I think it's the only way to get closure in the end.""

Please use Chrome browser for a more accessible video player 2:15 Sky's deputy political editor Sam Coates looks at the detail of the long awaited Sue Gray report.

Met Police combing through 300 photos

Number 10's latest comments come after the release of a partial version of Sue Gray's report into Downing Street gatherings during COVID-19 restrictions in 2020 and 2021.

The senior civil servant said the events represented a ""serious failure"" and were ""difficult to justify"".

Facing MPs in the Commons on Monday, Mr Johnson apologised and promised a shake-up of Number 10, insisting: ""I get it and I will fix it.""

The Met Police is investigating 12 gatherings, including an event that happened at the Downing Street flat on 13 November 2020 and an event to mark the PM's birthday on 19 June 2020.

The force said on Monday that it has received more than 300 photos and 500 pieces of paper as part of its inquiries.

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

'Taken for mugs'

Downing Street has said Mr Johnson will ask Ms Gray to ""update her work"" once the Metropolitan Police's investigation is finished and ""he will publish that update"".

Speaking to Sky News earlier on Monday, Labour leader Sir Keir Starmer said people who followed COVID rules ""will feel like they've been taken for mugs"" by the PM.

He told Kay Burley that many members of the public will have felt ""anger, grief and guilt"" when looking back at how they obeyed COVID-19 restrictions over the last two years and the sacrifices they had to make.

Please use Chrome browser for a more accessible video player 1:47 'People feel they've been taken for mugs'

Sir Keir said Mr Johnson is ""debasing the office"" of PM and has ""got to go"" in the wake of the release of a partial version of the Gray report, which he described as being as ""damning as it could be"".

Also speaking to Burley, deputy PM Dominic Raab claimed Mr Johnson cannot answer specific questions about lockdown parties in Downing Street because he does not want to prejudice the police investigation.

""If he does start answering specific questions that have been referred to the police, he will be accused, in fact fairly and rightly, of prejudicing or preventing or interfering in that investigation,"" Mr Raab said.

Please use Chrome browser for a more accessible video player 1:43 'I get argument about double standards'

He said it was right that police were now given the ""time and space"" to carry out their investigation.

Sir Keir said Mr Raab's stance was ""nonsense"" and ""bordering on the ridiculous"", accusing the PM of ""forcing all of his frontbenchers onto your programmes and others to make complete fools of themselves, peddling these absurd defences"".

Blackford defends Commons outburst

SNP Westminster leader Ian Blackford told Sky News people are ""outraged by a prime minister that simply won't accept responsibility"".

Speaking to Kay Burley, he said Mr Johnson has ""demeaned the office and he should have gone by now"".

Please use Chrome browser for a more accessible video player 0:28 PM is 'stranger to the truth'

Mr Blackford was thrown out of the Commons on Monday for accusing the PM of having ""wilfully misled"" MPs over the partygate row.

He defended his actions as the ""right thing to do"", adding: ""At the end of the day I've been sent to Westminster to stand up for our constituents, to lead the SNP at Westminster.

""I have to call out the PM for the charlatan that he is.""";https://web.archive.org/web/20220201180834/http://news.sky.com/story/downing-street-parties-no-10-changes-position-on-any-pm-covid-fines-being-made-public-as-tory-mp-calls-for-johnsons-resignation-12530285;'ARTICLE-6: politics'
66;66;2161;2161;Maida Vale motorist who hit and killed knifeman with car released without charge;Tuesday 1 February 2022 17:36, UK;['samuel osborne', '@samuelosborne93'];['london'];['charge', 'public', 'mccaskre', 'car', 'killed', 'motorist', 'maida', 'metropolitan', 'stabbed', 'stop', 'hit', 'knifeman', 'driver', 'chkaifi', 'taken', 'vale', 'released'];"A driver who knocked down a knifeman with his car in west London has been released without charge, police say.

Leon McCaskre died after being hit by the vehicle in Maida Vale.

The collision happened moments after McCaskre stabbed his ex-partner, Yasmin Chkaifi, to death in the street.

Image: Yasmin Chkaifi was stabbed to death by Leon McCaskre. Pic: Metropolitan Police

'Should you see an evil it is a duty upon you to stop it'

The driver of the car, a 26-year-old man known as Abraham, has been released with no further action, the Metropolitan Police said.

Advertisement

In a statement tweeted by his lawyer, Mohammed Akunjee, Abraham said he was ""grateful"" the force had ""taken this sensible course of action.""

He said: ""I once again wish to express my gratitude to the British public who supported me so vocally at this most stressful and trying time.

""I hope that in my actions a message has been sent to society: should you see an evil it is a duty upon you to stop it with your hands, if you cannot then you should stop it by speaking out, if you cannot then at the very least you should hate it with your heart. May peace be upon you all.""

Image: Forensic tents at the scene on Chippenham Road in Maida Vale

Detective Chief Inspector Neil Rawlinson said: ""Having reviewed the CCTV evidence and taken statements of numerous members of the public and attending officers, as well as reviewing the legal position regarding self-defence and defence of another, a decision has been taken that the driver of the car, a 26-year-old man, will face no further police action.

""He is considered a vital witness to our investigation and will be offered support from professionals to help him come to terms with the terrifying situation he was confronted with.""

Driver had pleaded with police to de-arrest him

Image: A Metropolitan Police officer in a forensic suit at the scene

Abraham had been arrested on suspicion of murder but was later released on bail until late February.

Last week he pleaded with the police to de-arrest him saying he ""just wanted to stop him hurting anybody further"" and it was ""never my intention to harm"" McCaskre.

McCaskre ambushed his 43-year-old ex-partner Chkaifi and repeatedly stabbed her in Maida Vale, west London, on 24 January.

Several witnesses tried unsuccessfully to stop the knifeman, before the driver ran him over in a blue Renault Clio.

McCaskre died at the scene on Chippenham Road and Chkaifi was also pronounced dead after the attack.

Abraham said his car stalled after McCaskre went under it, and he and other members of the public attempted to free him so they could give him first aid but they were unsuccessful.

Victim's family describe driver as 'hero'

Thousands signed a petition calling for him not to face criminal charges.

Members of Ms Chkaifi's family were reported to have described Abraham as ""a hero"".

The Metropolitan Police has referred itself to the police watchdog after it emerged an arrest warrant for McCaskre had been issued three weeks ago.

He was wanted for allegedly breaching a stalking order and not turning up for court.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/maida-vale-motorist-who-hit-knifeman-with-car-released-without-charge-12530428;'ARTICLE-7: sports'
67;67;2162;2162;COVID-19: UK records another 112,458 cases and 219 more coronavirus-related deaths, daily figures show;Tuesday 1 February 2022 17:48, UK;[];['covid-19', 'coronavirus'];['reinfection', 'reinfections', 'cases', 'daily', 'covid19', 'records', 'ukhsa', 'coronavirusrelated', '112458', 'omicron', 'deaths', 'role', '219', 'days', 'figures', 'uk', 'variant', 'tests'];"The UK has recorded another 112,458 coronavirus cases in the latest 24-hour period, according to official data.

That compares to 92,368 cases on Monday - a sharp rise on Sunday's figure because reinfections in England and Northern Ireland were included for the first time.

Data for Scotland and Wales will be added in the ""days ahead"", the government website said.

A further 219 coronavirus-related deaths have been recorded in the UK - compared to 51 announced on Monday.

A reinfection is defined as someone who tests positive for COVID-19 more than 90 days after a previous infection.

Advertisement

Any positive tests within 90 days are said to be part of the same ""infection episode"".

The arrival of the Omicron variant has made a difference, the UK Health Security Agency (UKHSA) said.

Reinfection rates averaged around 1.4% of cases until 16 November 2021, when a ""spike in infections took place following the emergence of Omicron"", the UKHSA commented.

""Following that increase in the number of people infected, reinfections rose - with reinfections now representing around 10% of episodes per day.""

Professor Steven Riley, the UKHSA's director general of data and analytics, said: ""Reinfection remained at very low levels until the start of the Omicron wave. It is right that our daily reporting processes reflect how the virus has changed.""

A total of 37,342,083 people have now had a third or booster vaccine - equivalent to 64.9% of the population aged 12 and over.

Please use Chrome browser for a more accessible video player 0:41 Govt plans to scrap compulsory NHS jabs

Elsewhere, many countries have not reached their Omicron infection peak, the World Health Organisation (WHO) has said.

Its technical lead, Maria Van Kerkhove, said measures to curb the variant's spread should be eased slowly.

The WHO's emergencies chief, Mike Ryan, has urged countries to chart their own path out of the pandemic and not blindly follow others in relaxing measures.

""If you open doors quickly you better be able to close them pretty quickly as well,"" he said.

And powerful immunity T cells - which are thought to play a role in long-term protection from serious COVID - are able to recognise Omicron, a study from the University of Cape Town in South Africa has found.

Omicron is known to evade the body's antibody forces but experts have previously been unsure about the role of T cells in relation to the variant.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/covid-19-uk-records-another-112-458-cases-and-219-more-coronavirus-related-deaths-daily-figures-show-12530453;'ARTICLE-8: health'
68;68;2163;2163;Sue Gray report: 'He should be gone' - public react to partygate row;Tuesday 1 February 2022 15:45, UK;[];['downing street parties', 'sue gray report'];['serious', 'report', 'react', 'represented', 'gone', 'sue', 'row', 'gray', 'rowthe', 'partygate', 'street', 'public'];"Sue Gray report: 'He should be gone' - public react to partygate row

The Sue Gray report concluded that Downing Street lockdown gatherings represented a ""serious failure"" and were ""difficult to justify"".";https://web.archive.org/web/20220201180834/http://news.sky.com/video/sue-gray-report-he-should-be-gone-public-react-to-partygate-row-12530372;'ARTICLE-9: politics'
69;69;2164;2164;Kim Jong Un rides horses in new documentary on North Korea;Tuesday 1 February 2022 15:33, UK;[];['kim jong un', 'north korea'];['leader', 'korea', 'jong', 'lots', 'parades', 'victory', 'documentary', 'kim', 'koreas', 'rides', 'video', 'military', 'north', 'missiles', 'playerentitled', 'horses'];"Please use Chrome browser for a more accessible video player

Entitled 'The Great Year Of Victory, 2021', the new feature-length film contains lots of footage of missiles, military parades and North Korea's leader.";https://web.archive.org/web/20220201180834/http://news.sky.com/video/kim-jong-un-rides-horses-in-new-documentary-on-north-korea-12530408;'ARTICLE-10: entertainment and culture'
70;70;2165;2165;Ukraine: 'Selfie?': Ukrainian soldier recognises Sky reporter he met in Afghanistan;Tuesday 1 February 2022 16:06, UK;[];['ukraine'];['soldier', 'sky', 'afghanistan', 'russia', 'met', 'russian', 'recognises', 'selfie', 'reporter', 'ukraine', 'troops', 'ukrainian'];"Ukraine: 'Selfie?': Ukrainian soldier recognises Sky reporter he met in Afghanistan

Ukraine has been in conflict with Russia since 2014 when Russia illegally annexed Crimea, but in the last few months 100,000 Russian troops have gathered at the border.";https://web.archive.org/web/20220201180834/http://news.sky.com/video/ukraine-selfie-ukranian-soldier-recognises-sky-reporter-he-met-in-aghanistan-12530450;'ARTICLE-1: politics'
71;71;2166;2166;Anders Breivik: Norwegian court rejects mass murderer's parole application;Tuesday 1 February 2022 15:39, UK;['samuel osborne', '@samuelosborne93'];['anders breivik', 'norway'];['application', 'district', 'anders', 'youth', 'killed', 'serving', 'violence', 'unanimous', 'parole', 'court', 'murderers', 'breivik', 'rejects', 'verdictbreivik', 'mass', 'norwegian'];"Mass murderer Anders Breivik has had his parole application rejected.

Norway's district court ruled that Breivik, an anti-Muslim neo-Nazi who killed 77 people, must stay in prison.

""The risk of violence is real and significant and equal to what it was when (Breivik) was first sentenced,"" the district court in Telemark said in its unanimous verdict.

Breivik killed eight people with a car bomb in Oslo before gunning down 69 people, most of them teenagers, at a Labour Party youth camp in July 2011.

He is serving Norway's maximum sentence of 21 years, which can be extended indefinitely if he is deemed a continued threat to society.

Advertisement

However, he was eligible to seek parole after serving the first 10 years of his term, and is entitled to apply for release a year after each rejection.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/anders-breivik-norwegian-court-rejects-mass-murderers-parole-application-12530413;'ARTICLE-2: politics'
72;72;2167;2167;COVID-19: Nearly £9bn spent on PPE during coronavirus pandemic written off, Govt accounts show;Tuesday 1 February 2022 17:57, UK;[];['covid-19', 'coronavirus'];['nearly', 'protective', 'covid19', 'coronavirus', 'value', 'written', 'pandemic', 'dhsc', 'equipment', 'items', 'accounts', 'spent', 'storing', 'ppe', 'uk', '9bn', 'govt'];"Nearly £9bn spent by the government on personal protective equipment (PPE) during the coronavirus pandemic has been written off, annual accounts have shown.

Department for Health and Social Care (DHSC) figures show huge amounts were wasted on useless equipment, while millions of pounds has been spent getting out of contracts or storing PPE at ports.

Some £673m worth of equipment was found to be totally unusable, according the 2020/21 accounts, while £750m was spent on items that expired before being used.

COVID-19: The latest from the UK and across the world

Nearly £2.6bn was spent on ""items not suitable for use in the NHS"", but which the department thinks can be sold or given to charities.

Advertisement

The DHSC also said the value of its remaining stock had been slashed by £4.7bn as the price of PPE dropped.

Image: PPE was considered essential for health workers during the pandemic

Equipment that was scheduled to be delivered after the end of the financial year will lose £1.2bn in value, the figures show.

The £8.7bn total also includes £111.5m for not moving containers full of PPE from a port to their storage facility on time.

No 10 said: ""We stand by the decision to purchase the items that we did. We were acting in a highly competitive global market with many countries imposing export bans and obviously we were seeking to secure PPE for frontline clinicians.""

At the start of the pandemic, prices for protective equipment rose sharply as countries clamoured to get hold of items such as face masks.

The closure of schools led to a loss of around £1.25m as the School Fruit and Vegetable Scheme (SFVS) was temporarily suspended.

Almost £250,000 of produce has been donated to food charities, the DHSC said.

Some of the ventilators ministers ordered ""did not fully meet functionality requirements at the time"", incurring costs of £1.1m.

Officials wrote off laboratory equipment valued at £663,000 after two regional testing sites were closed and ""there being no alternative options for repurposing or storing these assets"".

Additionally, a stockpile of intensive care unit items was created to prevent shortages.

The department was forced to pay out £649,000 for two flights from China that were cancelled because the PPE they were meant to be bringing to the UK was not available.

Another cancellation fee, this time of £339,000, was incurred following the cancellation of two contracts for quarantine hotels.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/covid-19-nearly-9bn-spent-on-ppe-during-coronavirus-pandemic-written-off-accounts-show-12530502;'ARTICLE-3: health'
73;73;2169;2169;Bill Cosby's lawyers ask US Supreme Court not to revive sexual assault case;Tuesday 1 February 2022 17:09, UK;[];['bill cosby'];['revive', 'cosbys', 'testimony', 'steele', 'attorney', 'sexual', 'bill', 'assault', 'supreme', 'district', 'lawyers', 'case', 'criminal', 'court', 'ask', 'gave', 'nonprosecution'];"Bill Cosby's lawyers have urged the US Supreme Court to reject an attempt to revive his criminal sexual assault case.

The former actor and comedian, 84, was released last June after nearly three years in prison.

His conviction was overturned by Pennsylvania's Appeals Court, which found Cosby thought he had a non-prosecution agreement with a former district attorney when he gave damaging testimony in his accuser's 2005 lawsuit.

However, the testimony he gave in light of the deal eventually led to his arrest in 2015.

Cosby was convicted of drugging and sexually assaulting Andrea Constand, who waived her anonymity, in 2018 and vowed to serve all 10 years of his sentence rather than acknowledge any remorse.

On Monday, in a 15-page response, Cosby lawyer Jennifer Bonjean strongly rejected the recent attempt to revive his criminal case, claiming it was ""unjustified"".

The bid to review the case, which has been brought by District Attorney Kevin Steele, is something of a long shot.

Just one percent of petitions are accepted by the US Supreme Court.

However, Mr Steele believes there is a chance. The non-prosecution promise is only alluded to in a 2005 news release from the district attorney at the time, who said there was not enough evidence to arrest Cosby.

Mr Steele does not think that amounts to an immunity agreement.";https://web.archive.org/web/20220201180834/http://news.sky.com/story/bill-cosbys-lawyers-ask-us-supreme-court-not-to-revive-sexual-assault-case-12530235;'ARTICLE-4: entertainment and culture'
74;74;2170;2170;Undercover female police launch patrols to catch men catcalling women and girls;Tuesday 1 February 2022 16:54, UK;[];['bradford', 'police', 'reclaim these streets'];['catcalling', 'female', 'launch', 'patrols', 'women', 'streets', 'violence', 'undercover', 'men', 'girls', 'harassment', 'feel', 'officers', 'catch', 'walk', 'way'];"Police in Bradford have been deploying undercover female officers to catch men shouting at and harassing women from their cars.

The operation was launched after female students in the city reported the behaviour of some drivers which ""made them feel threatened and unsafe"".

Police decided to crackdown on the problem by sending undercover officers to some of the areas identified by the students.

""Women should feel safe to walk our streets""

They say the ""harassment of women and girls in any way is unacceptable"" - and released an image of one driver having his details taken by officers after they were caught ""making comments by officers which were classed as causing alarm and distress"".

Advertisement

It comes amid an ongoing movement to end violence and harassment against women, with a number of Reclaim These Streets protests and vigils having taken place across the UK over the last year.

Detective Superintendent Tanya Wilkins of Bradford District Police told Sky News: ""Bradford Police take all reports of violence against women and related offences such as harassment very seriously, and believes women should feel safe to walk our streets.

""Before Christmas officers were made aware of concerns expressed by female students of the behaviour of some drivers in the city which made them feel threatened and unsafe including harassment and harassing comments made against them.

""As many of these reports were third-hand only, plain clothes female officers have been conducting patrols in identified student areas to gain a better understanding of any problems and build an intelligence picture of what is taking place.

""In a recent operation a driver was spotted making comments by officers which were classed as causing alarm and distress under the Public Space Protection Order in place in the city, and a report has been made.""

Image: A number of demonstrations have been held across the country as part of the Reclaim These Streets movement to end violence and harassment against women

She said uniformed patrols would also continue in affected areas.

""Harassment of women and girls in any way is unacceptable and we will look to utilise any necessary Police and Partnership powers to positively tackle any issues identified at an early stage,"" she added.

The Reclaim These Streets movement, which rose to prominence following the murder of Sarah Everard, aims to highlight ""street harassment of women and girls"", ""educate boys and men to take responsibility for the problem of violence against women and girls"" and work ""to challenge misogyny in the way our laws are written and enforced"".

""Streets should be safe for women regardless of what we wear, where we walk or what time of day or night it is,"" the group says.

""It's wrong that the response to violence against women requires women to behave differently.""";https://web.archive.org/web/20220201180834/http://news.sky.com/story/undercover-female-police-launch-patrols-to-catch-men-catcalling-women-and-girls-12530437;'ARTICLE-5: environment'
75;75;2172;2172;Caroline Flack's ex-fiance Andrew Brady pleads guilty to harassing MailOnline and GB News journalist Dan Wootton;Tuesday 1 February 2022 16:26, UK;[];['caroline flack'];['exfiance', 'sex', 'wootton', 'dan', '2021', 'mr', 'brady', 'flacks', 'case', 'gb', 'court', 'pleads', 'harassing', 'star', 'journalist', 'guilty', 'remanded', 'mailonline'];"Andrew Brady, the former fiance of the late TV star Caroline Flack, has pleaded guilty to harassing journalist Dan Wootton.

Brady, a former The Apprentice and Celebrity Big Brother star, compared the MailOnline columnist and GB News presenter to convicted sex offender Harvey Weinstein during an online campaign lasting more than two months in 2021, Sheffield Crown Court heard during a hearing on Tuesday.

Brady also accused Mr Wootton, the former executive editor of The Sun, of being a sex offender and a murderer and posted an explicit picture of himself and invited Mr Wootton to engage in sexual activity, the court was told.

The 31-year-old will be sentenced on Friday and faces up to six months in prison after pleading guilty to one count of harassment. He was remanded in custody following Tuesday's hearing.

He had originally been due to go on trial in 2021 but proceedings were delayed due to legal problems, the court heard.

On Monday, he agreed to plead guilty to a less serious charge.

Laura Marshall, prosecuting, said that Mr Wootton had been consulted about this and said he ""simply wants the course of conduct to end"".

Image: Mr Wootton is a GB News presenter and MailOnline columnist, and former executive editor of The Sun

The prosecution's case was not opened and details of the offences were not given in court. However, the charge was outlined by the clerk, who said Brady's harassment of Mr Wootton took place between 13 February and 28 April 2021 and included using WhatsApp, Snapchat, Twitter, Instagram, online blogs and YouTube to cause the journalist ""alarm and distress"".

Flack had died a year earlier, on 15 February 2020. She had been in a relationship with Brady and they were engaged briefly in 2018.

Brady had been remanded in custody in mid-December after a judge expressed concerns about his behaviour towards camera crews and photographers outside court and other actions inside the courtroom.

Judge Jeremy Richardson told Brady on Tuesday: ""I am pleased that this case has, at last, been resolved...

""As I have made clear already, the desire of everybody in this case, including myself, is for you to stop doing what you did. You must move on with your life, it is to be hoped, to sunnier uplands.""";https://web.archive.org/web/20220201180834/http://news.sky.com/story/caroline-flacks-ex-fiance-andrew-brady-pleads-guilty-to-harassing-mailonline-and-gb-news-journalist-dan-wootton-12530404;'ARTICLE-6: entertainment and culture'
