;Title;Date;Authors;Tags;NLP Keywords;Text;Url
10;Jacinda Ardern speaks of her 'relief' after announcing she would step down as New Zealand PM;Friday 20 January 2023 08:33, UK;[];['jacinda ardern', 'new zealand'];['prime', 'labour', 'jacinda', 'ms', 'leader', 'leadership', 'announcing', 'zealand', 'ardern', 'party', 'step', 'relief', 'long', 'speaks'];"Jacinda Ardern said she ""slept well for the first time in a long"" after announcing she was stepping down as prime minister.

The New Zealand leader announced she was resigning from the role on Thursday telling reporters she had ""nothing left in the tank"".

Ms Ardern said: ""I'll have to admit I slept well for the first time in a long time last night. But yes... still a range of emotions. So of course I feel, you know sad, but also I do have sense of relief.

""I actually feel deeply humbled by the response that I've received. To have those messages of gratitude has been really moving for me and for my family.

Read more on Jacinda Ardern:

Jacinda Ardern may be dodging humiliation by quitting now

From Jacindamania to an empty tank, how NZ PM's empathy defined her role

Why Jacinda Ardern's 'rare' admission about her mental health matters

""I'll go home for a little bit and just pack, get ready for a bit of time in Wellington. Focus for the team obviously is on selecting a new leader of the Labour Party and therefore a new prime minister for New Zealand.

""It's an incredibly important decision and the team is very, very focused.""

Ms Ardern has received widespread praise from leaders around the world after announcing she would be stepping down but has faced mounting political pressures at home in recent months.

Her Labour party has been struggling in the polls, with a Taxpayers Union-Curia poll released on Friday using data before Ms Ardern stepped down saw the party's popularity fall to 31.7%, down from 1.4% last month, with the opposition New Zealand National Party on 37.2%.

Advertisement

Nevertheless, Ms Ardern's announcement that 7 February would be her last day as prime minister after five and a half years in office came as a shock to the nation of five million people own.

Asked if misogyny played a role in her decision to leave, Ms Ardern said: ""No, it did not, and my strong message to women in leadership, and girls who may be considering leadership in the future is: This is a place where foundations have been laid long before me to make it possible for us to be in these roles in a way that in the past it just wasn't in the same way.

Please use Chrome browser for a more accessible video player 2:24 Ardern breaks down as she announces resignation

""You can have a family and be in these roles, you can lead in your own style. Is there more work to do? Yes, but that was not the cause for my departure.""

Lawmakers in her Labour Party will vote for a new leader on Sunday.

If no candidate gets at least two-thirds support from the caucus, then the leadership contest will go to the wider party membership.

Ms Ardern has recommended the party chose her replacement by the time she steps down.

The next general election in New Zealand is scheduled for 14 October.";https://web.archive.org/web/20230120101811/http://news.sky.com/story/jacinda-ardern-speaks-of-her-relief-after-announcing-she-would-step-down-as-new-zealand-pm-12790742
11;Greta Thunberg accuses Davos elite of putting 'corporate greed' above people and planet;Friday 20 January 2023 09:09, UK;[];['davos', 'greta thunberg', 'climate change', 'climate crisis'];['planet', 'corporate', 'greta', 'davos', 'ms', 'activists', 'fossil', 'putting', 'accuses', 'climate', 'greed', 'world', 'thunberg', 'staged', 'forum', 'elite', 'village'];"Greta Thunberg has accused the political and business elite at the World Economic Forum in Davos of putting ""corporate greed"" and ""short-term profits"" above the planet.

Speaking alongside other activists at Davos in Switzerland, Ms Thunberg, 20, said the elite are ""at the core of the climate crisis"" and are fuelling the destruction of the planet.

Ms Thunberg's comments follow her brief detention at an eco protest in Germany against the demolition of a village to expand a nearby coal mine on Tuesday.

Image: Climate protests at Davos

She said: ""We are right now in Davos where basically the people who are mostly fuelling the destruction of the planet, the people who are at the very core of the climate crisis, the people who are investing in fossil fuels. Yet somehow these are the people that we seem to rely on solving our problems.

""They have proven time and time again that they are not prioritising that. They are prioritising self-greed, corporate greed and short-term economic profits above people and above planet.""

She was joined by other activists who brought a joint letter signed by nearly 900,000 people calling on fossil fuel company bosses to stop all new oil and gas projects.

Protests have been staged at the forum by dozens of climate activists. Some with clown makeup waved banners and chanted slogans at the end of the Davos Promenade on Sunday.

While the forum has discussed the need to address climate change among other topics, it has faced criticism for being a talking shop that results in little direct action.

Ms Thunberg said the change needed is not very likely to come from inside Davos, but from the ""bottom-up"" and public pressure from the outside.

Advertisement

Read more:

What is Davos and what happens at the meeting?

Garzweiler coal mine furore symbolises European governments' energy conundrum

Image: Police officers carry Thunberg Pic: AP

Detention was not staged - despite rumours

Despite claims circulating on social media, Ms Thunberg's brief detention at a protest near Luetzerath village in western Germany was not staged.

The rumours suggested the incident was staged with the police.

However, German police, Reuters journalists and photographers at the site confirmed this was false.

A spokesperson for Aachen police said that their detainment of Ms Thunberg was not staged, saying they are not ""extras"" for her.

Scientists say no new fossil fuel projects can go ahead if the world is to limit global warming to 1.5 degrees Celsius in line with the climate goals set in Paris in 2015.";https://web.archive.org/web/20230120101811/http://news.sky.com/story/greta-thunberg-accuses-davos-elite-of-putting-corporate-greed-above-people-and-planet-12790769
12;Jacinda Ardern 'deeply humbled' by public response to her decision to step down as New Zealand's PM;Friday 20 January 2023 09:52, UK;[];[];['deeply', 'humbled', 'zealands', 'jacinda', 'decision', 'pmjacinda', 'response', 'ardern', 'step', 'public', 'stepping', 'range'];"Jacinda Ardern 'deeply humbled' by public response to her decision to step down as New Zealand's PM

Jacinda Ardern says she felt ""a range of emotions"" and was ""deeply humbled"" by the response from the public following her announcement she will be stepping down as New Zealand's PM.";https://web.archive.org/web/20230120101811/http://news.sky.com/video/jacinda-ardern-deeply-humbled-by-public-response-to-her-decision-to-step-down-as-new-zealands-pm-12790790
13;Elle Edwards' dad says Christmas will 'never be the same' as he vows to set up anti-gun foundation in her name;Friday 20 January 2023 09:24, UK;[];[];['elle', 'nametim', 'set', 'edwards', 'dad', 'violence', 'help', 'gun', 'vows', 'reduce', 'hoping', 'foundation', 'antigun', 'christmas'];"Exclusive

Elle Edwards' dad says Christmas will 'never be the same' as he vows to set up anti-gun foundation in her name

Tim Edwards is hoping a foundation in his daughter's name can do some good and help reduce gun violence.";https://web.archive.org/web/20230120101811/http://news.sky.com/video/elle-edwards-dad-says-christmas-will-never-be-the-same-as-he-vows-to-set-up-anti-gun-foundation-in-her-name-12790833
14;"Cost of living latest: Inflation likely to fall 'quite rapidly' in spring; retailers struggled over Christmas as shoppers cut back on spending";;[];['cost of living', 'live'];['tufts', 'living', 'stores', 'quite', 'food', 'households', 'shoppers', 'spring', 'store', 'south', 'rapidly', 'spend', 'school', 'spending', 'dollar', 'struggled', 'retailers', 'likely', 'rural', 'latest'];"America's dollar store now fastest-growing food retailer in the US

By Megan Baynes, cost of living reporter

America's dollar store is now the fastest-growing food retailer in the United States as the country grapples with its own cost of living crisis.

A study by researchers at Tufts University School of Medicine and the Friedman School of Nutrition Science and Policy found the discount store has doubled their share in rural areas while households who purchase more tend to be lower-income and headed by people from ethnically diverse backgrounds.

Food and beverages stocked by dollar stores are typically lower in nutrients and higher in calories, while only a small percentage of such shops carry fresh produce and meats.

Their growing footprint, especially in the remote South, is also important as these regions already have higher baseline levels of obesity and food insecurity.

""Dollar stores play an increasingly important role in household food purchases, yet research on them is lacking.

In general, as people’s income goes up, they spend less of their budget at dollar stores, Tufts researchers found.

But they also found that in rural and low-income areas, people spend on average more than five percent of their food budget at dollar stores.

In particular, rural non-Hispanic Black households spend 11.6% of their food budgets in dollar stores. Households in the rural South also spend in large numbers.

""Many localities have established policies such as zoning laws aiming to slow dollar store expansion even though we don’t fully understand the role that they play,"" said researcher says Wenhui Feng.";https://web.archive.org/web/20230120101811/http://news.sky.com/story/cost-of-living-latest-inflation-likely-to-fall-quite-rapidly-in-spring-retailers-struggled-over-christmas-as-shoppers-cut-back-on-spending-12615118
15;Yousef Makki: Second inquest ordered into death of Hale Barns stabbing victim;Friday 20 January 2023 10:45, UK;[];[];['unlawful', 'inquest', 'yousef', 'hale', 'death', 'stabbing', 'makki', 'ordered', 'teenager', 'stabbed', 'succeeded', 'barns', 'second', 'victim', 'told', 'verdict'];"A second inquest has been ordered into the death of teenager, Yousef Makki, who died after being stabbed in Hale Barns in 2019.

His friend Joshua Molnar was cleared of murder and manslaughter in the same year, saying he acted in self-defence.

And in 2021 a coroner ruled she could not reach a verdict of unlawful killing as the precise circumstances of the death ""could not be ascertained"".

Today the Makki family were told judges have quashed the judgement and their campaign for a fresh inquest has succeeded.";https://web.archive.org/web/20230120104740/http://news.sky.com/story/yousef-makki-second-inquest-ordered-into-death-of-hale-barns-stabbing-victim-12790922
16;Zelenskyy tells defence chiefs Russia is seeking to create a new world order 'where hatred will rule';Friday 20 January 2023 10:45, UK;[];[];['create', 'rule', 'tells', 'seeking', 'zelenskyy', 'russia', 'hatred', 'world', 'defence', 'order', 'volodymyr'];"Zelenskyy tells defence chiefs Russia is seeking to create a new world order 'where hatred will rule'

Addressing defence leaders of NATO and other countries meeting at Ramstein Air Base in Germany, President Volodymyr Zelenskyy claims Russia is seeking to create a new world order ""where hatred will rule"".";https://web.archive.org/web/20230120104740/http://news.sky.com/video/zelenskyy-tells-defence-chiefs-russia-is-seeking-to-create-a-new-world-order-where-hatred-will-rule-12790875
17;Birmingham school accused of 'racist' hair policy after girl banned from canteen and playground;Friday 20 January 2023 10:34, UK;[];['birmingham'];['canteen', 'playground', 'braided', 'permitted', 'uniform', 'school', 'hair', 'banned', 'birmingham', 'students', 'racist', 'accused', 'samuels', 'styles', 'girl', 'policy'];"A mother has accused her daughter's school in Birmingham of having a ""racist hair policy"" after she was ""banned"" from the canteen and playground.

Jade Samuels claimed her daughter was barred from the areas at Bishop Challoner Catholic College due to her braided hairstyle which featured a heart shape.

In a viral tweet which has more than 11 million views, Ms Samuel's wrote: ""My child is banned from the school playground/canteen for her hair, it's neatly braided in a natural colour, I gave them a lesson on the history of black women's hairs cultural significance of braiding, they chose violence, @BishopChalloner has a racist hair policy!!!"".

Ms Samuels said the school had an issue with the heart braided into her hair and claimed that her daughter had to sit on a table away from a friend in the canteen with other students who are not within the uniform policy.

The school's uniform policy states that students should not have ""shaved/razored hair styles or lines/patterns shaved into the hair"" and a final decision on whether a style or cut is appropriate is ""at the discretion of senior staff"".

Twitter Due to your consent preferences, you’re not able to view this. Open Privacy Options

In a statement, a spokesperson for the school said: ""Bishop Challoner Catholic College is very clear that braids are allowed to be worn in school. If parents/carers have any issues, there are clear procedures in place which they can follow for their concerns to be addressed.

""The decision has been made that if shaved patterns are not permitted for students, then a braided pattern cannot be permitted on that basis.""

They added that the school follows standard procedure with students sitting apart in the canteen during break and lunch times until the uniform code is applied and are permitted to sit with friends at staff discretion.

Read more:

Schools that ban afros and cornrows might be breaking the law

Swimming cap for afro hair approved after it was banned at Tokyo Olympics

Advertisement

Last October, the Equality and Human Rights Commission (EHRC) said hair policies that ban certain styles without making exceptions on racial grounds ""are likely to be unlawful"".

This includes styles such as afros, braids, cornrows, plaits, locks and head coverings.

In 2020, A-level student Ruby Williams received £8,500 in an out-of-court settlement against her school in east London, The Urswick School, after she was repeatedly sent home because of her school's policy that banned afro hair of ""excessive volume"".";https://web.archive.org/web/20230120104740/http://news.sky.com/story/birmingham-school-accused-of-racist-hair-policy-after-girl-banned-from-canteen-and-playground-12790826
18;Jacinda Ardern 'driven from office' by constant abuse and unprecedented hatred, politicians say;Friday 20 January 2023 10:49, UK;[];['jacinda ardern', 'new zealand'];['prime', 'say', 'received', 'abuse', 'jacinda', 'unprecedented', 'constant', 'ms', 'minister', 'ardern', 'driven', 'party', 'hatred', 'zealand', 'politics', 'politicians', 'leader', 'office'];"Jacinda Ardern said she ""slept well for the first time in a long"" after announcing she was stepping down as prime minister.

The New Zealand leader revealed she was resigning from the role on Thursday telling reporters she had ""nothing left in the tank"".

Ms Ardern said: ""I'll have to admit I slept well for the first time in a long time last night. But yes... still a range of emotions. So of course I feel, you know sad, but also I do have sense of relief.

""I actually feel deeply humbled by the response that I've received. To have those messages of gratitude has been really moving for me and for my family.

""I'll go home for a little bit and just pack, get ready for a bit of time in Wellington. Focus for the team obviously is on selecting a new leader of the Labour Party and therefore a new prime minister for New Zealand.

""It's an incredibly important decision and the team is very, very focused.""

And some political allies in New Zealand have suggested she took the decision to leave due to the level of abuse she received during her time in power.

Former New Zealand Prime Minister Helen Clark said she felt ""deep sadness"" on learning of the resignation.

""The pressures on Prime Ministers are always great, but in this era of social media, clickbait, and 24/7 media cycles, Jacinda has faced a level of hatred and vitriol which in my experience is unprecedented in our country,"" she said.

Advertisement

""Our society could now usefully reflect on whether it wants to continue to tolerate the excessive polarisation which is making politics an increasingly unattractive calling.""

Debbie Ngarewa-Packer, Maori party co-leader, thanked Ms Adern for her service, but said she had faced ""ugly attacks"".

""It is a sad day for politics where an outstanding leader has been driven from office for constant personalisation and vilification,"" she said.

""Her whanau [family] have withstood the ugliest attacks over the last two years with what we believe to be the most demeaning form of politics we have ever seen.""

Ms Ardern has received widespread praise from leaders around the world after announcing she would be stepping down but has faced mounting political pressures at home in recent months.

Her Labour party has been struggling in the polls, with a Taxpayers Union-Curia poll released on Friday using data before Ms Ardern stepped down saw the party's popularity fall to 31.7%, down from 1.4% last month, with the opposition New Zealand National Party on 37.2%.

Nevertheless, Ms Ardern's announcement that 7 February would be her last day as prime minister after five and a half years in office came as a shock to the nation of five million people own.

Asked if misogyny played a role in her decision to leave, Ms Ardern said: ""No, it did not, and my strong message to women in leadership, and girls who may be considering leadership in the future is: This is a place where foundations have been laid long before me to make it possible for us to be in these roles in a way that in the past it just wasn't in the same way.

Read more on Jacinda Ardern:

Jacinda Ardern may be dodging humiliation by quitting now

From Jacindamania to an empty tank, how NZ PM's empathy defined her role

Why Jacinda Ardern's 'rare' admission about her mental health matters

Please use Chrome browser for a more accessible video player 2:24 Ardern breaks down as she announces resignation

""You can have a family and be in these roles, you can lead in your own style. Is there more work to do? Yes, but that was not the cause for my departure.""

Lawmakers in her Labour Party will vote for a new leader on Sunday.

If no candidate gets at least two-thirds support from the caucus, then the leadership contest will go to the wider party membership.

Ms Ardern has recommended the party chose her replacement by the time she steps down.

The next general election in New Zealand is scheduled for 14 October.";https://web.archive.org/web/20230120104740/http://news.sky.com/story/jacinda-ardern-driven-from-office-by-constant-abuse-and-unprecedented-hatred-politicians-say-12790742
19;Terror police arrest man following reports of suspicious package at Leeds hospital;Friday 20 January 2023 11:33, UK;[];['health', 'leeds', 'nhs', 'terror', 'terrorism'];['suspicious', 'terror', 'leeds', 'gledhow', 'wing', 'hospital', 'reports', 'man', 'arrest', 'st', 'services', 'package', 'safety', 'asked', 'remains', 'following'];"Counter Terrorism police have arrested a 27-year-old man following reports of a suspicious package which led to a partial evacuation of a Leeds hospital.

People have been asked to avoid the entrance to the Gledhow Wing of St James' Hospital, which houses the majority of its maternity services including the delivery suite.

A police statement said: ""Emergency services were called to a potentially suspicious package outside the Gledhow Wing of St James's Hospital, Beckett Street, Leeds earlier this morning.

""A cordon has been put in place as a precautionary measure for public safety and army specialists are in attendance to make an assessment in line with normal procedures.

""People are asked to avoid the entrance to the Gledhow Wing at this time while the cordon remains in place.

""As a safety precaution, some people have been evacuated from the immediate vicinity.

""A 27-year-old man from Leeds has been arrested in connection with the matter.

""Due to the nature of the incident, CTP North East has deployed resources with access to specialist capabilities to help establish the full circumstances surrounding the incident.

""Emergency department at St James's remains open, and patients are asked to attend outpatient appointments as normal unless contacted otherwise.""";https://web.archive.org/web/20230120115020/http://news.sky.com/story/terror-police-arrest-man-following-reports-of-suspicious-package-at-leeds-hospital-12790979
20;George Santos denies performing at drag show in Brazil amid accusations of dishonesty;Friday 20 January 2023 11:18, UK;[];['congress', 'republican party', 'united states'];['house', 'drag', 'veterans', 'george', 'parade', 'speaker', 'youre', 'santos', 'gay', 'claims', 'dishonesty', 'denies', 'view', 'brazil', 'amid', 'accusations', 'performing'];"Scandal-ridden US politician George Santos has denied participating in a drag show after video appeared to show him in a dress, necklace and earrings at a gay pride parade in Brazil.

Video obtained by Reuters appeared to show Santos in drag at a gay pride parade in Niteroi, Rio de Janeiro in 2005.

A performer who goes by the stage name Eula Rochard told the news agency she became friends with Santos at the parade - and that he performed in a drag show three years later.

Another person claimed he had aspired to become Miss Gay Rio de Janeiro.

Santos described the claims as ""categorically false"", adding: ""I will not be distracted nor fazed by this.""

He is the first non-incumbent openly gay party member elected to the House of Representatives.

And Santos was yesterday appointed to a pair of powerful committee positions by newly elected Speaker Kevin McCarthy.

Twitter Due to your consent preferences, you’re not able to view this. Open Privacy Options

But the New York representative has come under fire over a series of scandals.

He has admitted he did not graduate from college or work at two major Wall Street firms listed on his CV.

Advertisement

Santos claimed his mother was inside the World Trade Center during the 9/11 terrorist attacks, but records obtained by NBC News suggest she was living in Brazil at the time. His campaign website said his mother died a few years after the attacks; she died in 2016, according to US media reports.

He has also faced claims of dishonesty over his account of his Jewish descent and claims he stole $3,000 from a fundraiser to save a veteran's dying dog.

Santos was accused of hypocrisy after prominently backing the Florida Parental Rights in Education Act, which outlaws classroom discussions of sexual orientation and gender identity and has been labelled the ""don't say gay"" bill.

Twitter Due to your consent preferences, you’re not able to view this. Open Privacy Options

Read more:

George Santos accused of taking money raised for veteran's dying dog

Parents of boy, 6, who shot teacher say gun was 'secured' - as 25-year-old released from hospital

The under-fire politician has been urged to resign by colleagues in the House of Representatives and his local Republican Party.

But the Republicans' national leaders have stood by him.

The party has a majority of just four in the House of Representatives, making Santos' presence crucial.

If he resigned, a special election in his Long Island district could result in a Democrat victory.

Santos voted for McCarthy in all 15 votes needed to elect the speaker to leadership of the House.";https://web.archive.org/web/20230120115020/http://news.sky.com/story/george-santos-denies-performing-at-drag-show-in-brazil-amid-accusations-of-dishonesty-12790802
