;index;Unnamed: 0.1;Unnamed: 0;Title;Date;Authors;Tags;NLP Keywords;Text;Url;Chat GPT
161;161;3087;3087;LGBT activists welcome Pope to Congo as he dismisses anti-gay laws;Wednesday 1 February 2023 16:51, UK;[];['pope francis', 'democratic republic of congo'];['antigay', 'lgbt', 'welcome', 'laws', 'francis', 'ndolo', 'activists', 'kinshasa', 'homosexual', 'pic', 'dismisses', 'world', 'congo', 'pope', 'homosexuality', 'mass', 'airport'];"Pope Francis is being welcomed by gay rights activists as he begins a tour of Congo and South Sudan.

Speaking last week, ahead of his Africa trip, the head of the Catholic church said ""being homosexual isn't a crime"" - something described by an activist in Kinshasa, Scaly Kep'na, as a ""beautiful message"".

Francis also said that laws which criminalise homosexuality are ""unjust"", and that the Vatican should help put an end to them. ""It must do this,"" he said.

His comments ""mark an evolution of the church"", Mr Kep'na added.

Image: The Pope after celebrating Mass at Ndolo airport. Pic: AP

Image: Worshippers at Ndolo airport. Pic: AP

There are 64 countries that still criminalise same-sex relations and Africa accounts for half of them, according to the International Lesbian, Gay, Bisexual, Trans and Intersex Association World (ILGA World).

Congo is an important destination for Francis, where about half of the 105 million population are Catholics.

A mass being held at Ndolo airport in the capital, Kinshasa, was expected to draw as many as two million of the faithful.

Africa is one of the few places in the world where the Catholic church is growing, both in the number of worshippers and individuals wanting to become priests.

This is Francis's fifth trip to the continent in his 10-year pontificate. He will be there until Sunday.

Advertisement

Image: Pope Francis in the Popemobile at Ndolo airport. Pic: AP

Image: Choir girls during the Mass at the airport

While it is unclear whether he will talk about homosexuality, Julia Mukuala, 38, a Congolese activist and member of the Pan-Africa ILGA Board, welcomed his recent comments.

""We think it will change the perception of all the religious people in our countries who think that when you are homosexual, you are to be slaughtered, to be dehumanised, you are devils,"" she said.

Her organisation put up a large banner in Kinshasa on behalf of the Congolese LGBT+ community, decorated with a rainbow flag and a welcoming message to Pope Francis.

Not everyone sees the Pope's comments in quite such a positive light, however.

""The Holy Father is far from being a supporter of homosexuality,"" said Father Alain Difima, head of Kinshasa's Catholic abbots.

He added that the Pope ""simply wanted to show that a person who practices homosexuality is still capable of remaining in society"".

Father Difima continued: ""It's his way of giving a chance to a homosexual person whom the world sees as a criminal.""";https://web.archive.org/web/20230201182430/http://news.sky.com/story/lgbt-activists-welcome-pope-to-congo-as-he-dismisses-anti-gay-laws-12800746;5
162;162;3088;3088;Police investigating 'grossly offensive' messages sent to Labour MP after she spoke out about Andrew Tate;Wednesday 1 February 2023 17:14, UK;['jennifer scott', '@nifs'];['andrew tate', 'labour'];['labour', 'investigating', 'tate', 'andrew', 'looking', 'threats', 'daviesjones', 'online', 'abusive', 'women', 'offensive', 'mp', 'spoke', 'grossly', 'messages', 'rape', 'sent'];"South Wales Police are investigating ""abusive and grossly offensive"" messages sent to a Labour MP after she spoke out against controversial influencer Andrew Tate.

Alex Davies-Jones revealed on Tuesday she had been ""bombarded with death and rape threats"" following her remarks about Tate's influence on young people, saying they were ""being brainwashed online by his deeply toxic messaging"".

Now the force have confirmed they looking into messages sent to her over social media and email.

Sunak doubles down over Tory controversies - politics latest

Local policing Inspector Leigh Parfitt said: ""We are investigating the origins of abusive and grossly offensive social media messages and emails aimed at a local MP.

""Keeping people safe and confident in their homes and communities is a key priority for us and we take all reports of online abuse and malicious communications extremely seriously.

""Before sending any form of communication, members of the public are advised to consider whether their post, text message, letter or phone call could be breaking the law.""

'This is not uncommon'

Ms Davies-Jones first spoke about the impact of Tate during Prime Minister's Questions last month, asking Prime Minister Rishi Sunak what more could be done in the Online Safety Bill to tackle his influence on school children.

Advertisement

Speaking to Sky News on Wednesday, she said: ""Sadly, we know that this is not uncommon though, and Andrew Tate is one of many individuals who are perpetuating this sense of misogyny and sexism.

""And it varies greatly, from the traditional sexist tropes that we hear, from women belong in the kitchen and looking after a home and looking after a husband, to some really vile, misogynistic and damaging and harmful content.""

Image: Andrew Tate is currently being held in Romania on suspicion of rape Pic: AP

As a result of her comments in the Commons, she received death threats, rape threats and other abusive messages - but she wants to focus on the wider issues still.

""This isn't about me,"" she told Sky News. ""I don't want this to be about me.

""Yes. I've been on the receiving end of some of this vile behaviour in the past few days as a result of me being outspoken about this issue.

""But this is what many women, girls, people of colour, people of the LGBTQ+ community, people of the Jewish community have had to deal with on a daily basis - being bombarded with this horrendous, harmful, but sadly illegal content.""

On Tuesday, Ms Davies-Jones thanked her local force, saying they had been ""an immense support"" to her since the abuse began.

Tate, a former Big Brother contestant and kickboxer, is currently being held on suspicion of rape and human trafficking in Romania - allegations he denies.";https://web.archive.org/web/20230201182430/http://news.sky.com/story/police-investigating-grossly-offensive-messages-sent-to-mp-after-she-spoke-out-about-andrew-tate-12800773;1
163;163;3090;3090;Ukraine war latest: Putin's war is 'dry run for Chinese president' - so give Ukraine weapons now, Boris Johnson urges;;[];['live', 'russia', 'ukraine'];['weapons', 'johnson', 'urges', 'putins', 'president', 'tanks', 'spring', 'dry', 'ability', 'western', 'war', 'train', 'run', 'ukrainian', 'smith', 'unbelievable', 'latest', 'ukraine', 'training'];"Ukraine's 'unbelievable' ability to train quickly - as Spring offensive looms

Ukraine's ""remarkable"" ability to train quickly means Western tanks could be in action in Ukraine before Russia launches an anticipated Spring offensive, according to a top American official.

The US Ambassador to NATO, Julianne Smith, said she could not believe the speed with which soldiers have understood and utilised military equipment over the course of the conflict.

Her comments come after the secretary of the National Security and Defence Council of Ukraine said the nation is preparing for a major escalation by Russia, possibly within the next two to three weeks.

Speaking to Sky News' international affairs editor, Dominic Waghorn, Ms Smith said: ""The one thing that's been unbelievable over the last year is the Ukrainian military's ability to train up on equipment and utilize it in real-time.

""The way they have condensed the period of training that is often required for the systems that we have given them is nothing short of remarkable.""

Asked whether Ukrainian forces will be adequately trained and equipped with Western weaponry within three weeks, she said: ""It depends on how fast we can train them up.""

The ambassador said: ""The goal is first and foremost to get the training underway as soon as humanly possible and that has started happening.

""We've got to train them up on the tanks that are coming and then we need to rapidly move those tanks and get them in the hands of military commanders on the ground.

""I think everyone across the alliance appreciates that time is of the essence. We appreciate the urgency of the situation.""";https://web.archive.org/web/20230201182430/http://news.sky.com/story/ukraine-war-latest-putins-war-is-dry-run-for-chinese-president-so-give-ukraine-weapons-now-boris-johnson-urges-12541713;1
164;164;3091;3091;Nicola Bulley: Missing dog walker's parents fear 'somebody has got her';Wednesday 1 February 2023 17:12, UK;[];['lancashire', 'nicola bulley'];['partner', 'somebody', 'dog', 'ms', 'river', 'search', 'missing', 'seen', 'fear', 'paul', 'bulleys', 'walkers', 'parents', 'nicola', 'wyre', 'bulley'];"The parents of a missing mother-of-two who vanished while walking her dog fear ""somebody has got her"".

They have asked police whether there is ""any chance of her being taken"".

Nicola Bulley was last seen on Friday at around 9.15am on a towpath by the River Wyre off Garstang Road in the village of St Michael's on Wyre, Lancashire.

Her mobile phone was found on a bench nearby and was still connected to a conference call when it was spotted.

Ms Bulley's dog, a springer spaniel called Willow, was found loose between the river and the bench.

Image: Nicola Bulley was last seen on Friday

Image: Ms Bulley with her partner Paul Ansell

Ms Bulley's parents, Ernest, 73, and Dot, 72, said her disappearance was out of character, and she was in good health and enjoying her job.

It does not appear that she fell into the river.

Her father told the Daily Mirror: ""There was no sign of a slip or falling in so our thought was has somebody got her?

""I asked the Sergeant from Fleetwood a few days ago, 'is there any chance of her being taken' and she said 'I don't think that's the case'.

""I said 'how can you know that?'. It's such an isolated area, the only way that has happened is if it was someone who knew her.""

Mr Bulley said the family ""dread to think we will never see her again"".

He added: ""If the worst came to the worst and she was never found, how will we deal with that for the rest of our lives?""

Image: Lancashire Police say they are 'extremely concerned' about Ms Bulley's welfare

Ms Bulley's partner of 12 years, Paul Ansell, has said ""the girls are desperate to have their mummy back home safe with them"".

Heather Gibbons, a friend, told Sky News: ""You go from being hopeful to heartbroken, and just trying to be strong, because all we want is to find her for her girls and for Paul.""

She added: ""You want to hold on to the hope that no news is good news.

""But knowing Nikki, we just know that if she could be at home with her girls, we very firmly believe that's where she would be. Her family are everything.""

Another friend, Emma White, described Ms Bulley as ""the kindest, beautiful, lovely human being inside and out"", adding that her partner, Paul, was ""being strong as possible"" for the couple's two children, aged nine and six.

""We don't know why she's gone missing, where she is, we just want her home,"" she said.

Image: Ms Bulley was walking her dog near the River Wyre when she disappeared

The search for the 45-year-old mortgage adviser entered its sixth day on Wednesday, while detectives investigating her disappearance question a ""potentially key"" witness.

The 70-year-old is believed to have been in the area at the time Ms Bulley went missing.

A major search involving police dive teams, drones, firefighters and mountain rescue volunteers continues.

Friends and family have also been part of a widespread community search.

Officers have said they are ""extremely concerned"" for Ms Bulley's welfare, but stressed the investigation still remains a missing person inquiry and there is nothing, at the moment, to suggest third-party involvement in her disappearance.

Image: A major search is ongoing to find the missing 45-year-old

She is originally from Chelmsford, Essex and has lived in Lancashire for 25 years.

Police said she speaks with an Essex accent.

She is described as white, 5ft 3ins tall, with light brown shoulder-length hair.

Ms Bulley was last seen wearing a long black gilet jacket with a hood, black jeans and olive green ankle wellies. Her hair was tied into a ponytail.

As well as Inskip and St Michael's on Wyre, she also has links to Thornton Cleveleys.";https://web.archive.org/web/20230201182430/http://news.sky.com/story/nicola-bulley-missing-dog-walkers-parents-fear-somebody-has-got-her-12800543;5
165;165;3092;3092;Tyre Nichols funeral: US vice president calls for Congress to pass act limiting immunity for police;Wednesday 1 February 2023 20:36, UK;[];['tyre nichols'];['officers', 'mr', 'congress', 'calls', 'tyre', 'george', 'nicholss', 'act', 'sharpton', 'funeral', 'rights', 'nichols', 'president', 'pass', 'limiting', 'family', 'immunity', 'vice'];"US vice president Kamala Harris called for Congress to pass an act prompted by George Floyd's death that would limit immunity for police officers at the funeral of 29-year-old Tyre Nichols.

After being invited to the pulpit by Rev Al Sharpton, she urged the George Floyd Justice in Policing Act to be passed, saying: ""We should not delay, we should not be denied - it is non-negotiable.""

Quoting religious scripture, she said: ""Let our memory of Tyre shine a light on the path towards peace and justice.""

Ms Harris also praised the ""courage and strength"" of Tyre Nichols's family at the 29-year-old's funeral.

""We mourn with you and the people of this country mourn with you.

""Mothers around the world when their babies are born pray to God when they hold that child that that body and that life will be safe for the rest of his life.

""Yet we have a mother and a father who mourn the life of a young man who should be here today.

""They have a grandson who now does not have a father. His brothers and sister will lose the love of growing old with their baby brother.

""When we look at this situation, this is a family who lost their son and their brother through an act of violence at the hands and the feet of people who had been charged with keeping them safe,"" she said.

Advertisement

""When I think of the courage and the strength of this family, I think it demands that we speak truth. This violence act was not in pursuit of public safety, it was not in the interest of keeping the public safe.

""Was he not also entitled to the right to be safe?""

She earlier offered her condolences to the family of Tyre Nichols who died three days after being beaten by police.

Celebrated civil rights activist Reverend Al Sharpton also called for the George Floyd Act to be passed and criticised the police officers who beat Tyre Nichols.

Recalling the death of Martin Luther King in Memphis 55 years ago when he was campaigning for the rights of black workers, he asked: ""In the city that they slayed the dreamer, what has happened to the dream?""

""Five black men who wouldn't have had a job in the police department, would not ever be thought of to be in an elite squad in the city that Dr King lost his life, not far away from that balcony, you beat a brother to death.

""There's nothing more insulting and offensive. You didn't get on a police department by yourself, the police chief didn't get there by herself. People had to march and go to jail and some lost their lives to open the doors for you.

""How dare you act like that sacrifice was for nothing,"" he said.

The families of George Floyd and Breonna Taylor, who were killed by police officers in 2020, are among hundreds of mourners in the church.

Civil rights activist Reverend Al Sharpton is delivering the eulogy.

Photographs taken by Mr Nichols, as well as images of him as a child and doing his beloved hobby of skateboarding were shown to mourners along with a quote attributed to the 29-year-old: ""My vision is to bring my viewers deep into what I am seeing through my eye and out through my lens.""

The ceremony is taking place in Mississippi Boulevard Christian Church in Memphis with the church's celebration choir singing a chorus of ""we love you Tyre"" as mourners entered the church.

Mr Nichols's black coffin was draped with a white bouquet of flowers and a painting of Martin Luther King placed beside it.

Tiffany Randal, mother of 29-year-old Jalen Randle who was shot by a police officer in Houston in 2022, dedicated a song to Mr Nichols's family, saying: ""I pray that God heals your broken heart. We are fighting together.

""All the mothers all over the world need to come together and stop all of this,"" she said.

Mr Nichols, 29, was aggressively punched, kicked and hit with a baton by several Memphis police officers after he was pulled over in a traffic stop on 7 January.

Five police officers have so far been charged with second-degree murder and fired while two other officers were suspended from duty.

Memphis Fire Department also fired three staff members after an investigation found Mr Nichols was left without medical attention for almost 15 minutes after the assault.

Protests have also taken place in several US cities after the footage of the attack was released.";https://web.archive.org/web/20230201204717/http://news.sky.com/story/tyre-nichols-funeral-us-vice-president-joins-mourners-in-memphis-12800900;4
166;166;3094;3094;Dog that killed four-year-old girl was family pet, police say;Wednesday 1 February 2023 20:41, UK;[];['buckinghamshire'];['officers', 'house', 'say', 'alice', 'milton', 'scene', 'dog', 'vigil', 'flowers', 'pet', 'family', 'fouryearold', 'way', 'killed', 'girl'];"Four-year-old Alice Stones was killed by her family pet, police officers have confirmed.

Thames Valley police said an investigation was under way but they believe it was a ""tragic, isolated incident"".

Officers and medical personnel were called to a house in the Broadlands area of Netherfield at around 5pm on Tuesday but the girl died at the scene.

Image: LPA Commander Superintendent Marc Tarbit reads a statement out to the media at Netherfield Chapel in Milton Keynes

The dog was put down humanely after the attack ""to ensure public safety"".

No one else was hurt and there have been no arrests. The family are being supported by specially trained officers.

Image: Flowers at the scene in Milton Keynes

The breed of the dog is still unknown and remains part of their investigation.

Superintendent Marc Tarbit, Local Policing Area Commander for Milton Keynes, said: ""Our thoughts are with the family and friends of the girl who has died in this extremely tragic incident.

He said the attack ""has shocked the whole city"" and that the investigation ""continues at pace"".

""There has been wide spread speculation about the incident which is not helpful and is distressing for the family, who have asked for their privacy to be respected at this difficult time,"" he said.

Image: A vigil was held at a church near to the house where Alice lived

It comes as around 100 people gathered at a candelit vigil for Alice at a church near to the house where she lived.

Prayers were said for the family as people gathered, holding candles, in the darkness in a green space at the rear of the church.

There were moments of reflection as music was played over speakers, including Amazing Grace and Over The Rainbow.

The vigil came after local people left flowers and poignant notes at the scene earlier today as the end-of-terrace house remained cordoned off.

A forensic tent had been set up in the garden with officers patrolling the scene.

Image: Flowers at the scene where four-year-old Alice Stones died

Image: Forensic officers at the scene on Broadlands, Netherfield

A neighbour, Rita Matthews, 36, said she often saw Alice while walking her own daughter to school.

""She was always holding her mummy's hand on the way back.

""It's so sad we're not going to see the girl again and I pray all the best to her mum to get her strength back,"" she said.

She said Alice was a ""happy little girl, very happy"".

""She would say 'Bye, auntie', and I would say 'Bye, little girl'.""

During Prime Minister's Questions, Rishi Sunak sent his condolences to the young girl's family and the community in Milton Keynes.

A vigil will be held this evening in the locality. Donna Fuller, a ward councillor for Woughton Community Council, said: ""It will send a strong message to the family that we are thinking of them.""";https://web.archive.org/web/20230201204717/http://news.sky.com/story/dog-that-killed-four-year-old-girl-was-family-pet-police-say-12800795;4
167;167;3095;3095;'One pay cheque away from homelessness': Striking workers tell their stories;Wednesday 1 February 2023 20:45, UK;[];['strikes'];['workers', 'away', 'inflation', 'union', 'offer', 'money', 'homelessness', 'cheque', 'school', 'schools', 'offered', 'rail', 'pay', 'tell', 'striking'];"Up to half a million workers went on strike on Wednesday - with large numbers of state schools in England forced to close their doors.

More than half (54%) were either fully closed or restricting access to pupils as teachers took industrial action, the Department for Education suggested.

The walkouts, which also involved civil servants, rail workers, bus drivers, border force workers and university staff, were the biggest in a decade.

The action is centred around demands for pay rises matching inflation, which ministers say they can't afford.

Civil servant Ellie Clarke, 31, who works at the Cabinet Office, said she was ""one pay cheque away from homelessness"" after a decade of real-terms cuts to her wages.

Ms Clarke said she is ""terrified every day"" as food costs and bills spiral in the cost of living crisis.

""We are just living in poverty. There is absolutely no chance we could go to the theatre or even just have some dinner with friends,"" she commented.

Image: Tom Herzmark says it is 'embarrassing' to talk about pay

Primary school teacher Clodagh Glaisyer-Sidibe was on strike in Lewisham with a placard designed to ""turn heads"".

It read: ""I could make more £s on this pole.""

Advertisement

She explained: ""As a slightly older woman, I didn't feel I'd be making a lot of money as a pole dancer.

""So it's showing just how little we're getting.""

Tom Herzmark, a temporary lecturer at Brunel University, said it was ""actually embarrassing to talk about my pay"".

""I had six different part-time contracts last year but my income was still below the tax-free allowance,"" he told Sky News.

The tax-free threshold is £12,570. Tom lives with a friend to save on rent but says his earnings still aren't enough to live on.

""I've had to make difficult decisions about when I spend my money. I don't go on holidays. I don't go to the pub. I don't buy coffees, because it's all too expensive,"" he said.

""I'm paying to do the job with the hope that I will get a full-time position.""

Image: Hannah and Joe both teach at a primary school in Cardiff

Read more:

Who was striking on Wednesday and who is set to walk out later this month?

Strikes take toll on economy as widespread disruption forces many to stay at home

In Walthamstow, northeast London, seven-year-old Daisy Halford joined her father on the picket line.

Holding a placard saying ""This is our future"" she said schools needed more money.

Her father is a secondary school teacher. Daisy said: ""Our schools aren't getting enough money and the government is taking money from our schools.

""I would like to get more money for our schools.""

How much are workers demanding, and how much have they been offered? RMT members at Network Rail are seeking an above inflation rise and have been offered 5% for last year and 4% for 2023. The union's workers within train operators have demanded the same but have also been offered 5% for 2022 and 4% for the current year. Train drivers' union Aslef's members want an increase linked to inflation but have been offered 4% by the companies - all represented by the Rail Delivery Group. The Royal College of Nursing has indicated it would accept a 10% pay offer - having originally sought 19%. The government has stuck to the 4% recommended by the pay review body. Striking ambulance workers affiliated to the GMB union have rejected an offer of 4% and want ministers to make a better offer, without naming an actual figure. There are 100,000 civil servants belonging to the PCS union, in many different government departments. They are generally seeking 10%. Teachers belonging to the NEU want a ""fully funded above-inflation increase"" but the government has said it cannot afford that and has offered 5%.

Peter Jeffrey, 48, who teaches at a primary school in Byker, Newcastle Upon Tyne, said: ""I've not had a real pay increase for 10 years. I'm effectively earning less than I was a decade ago.

""Any future pay rise is to come out of school budgets, meaning I have to think whether anything I get will impact colleagues like teaching assistants or dinner ladies, as well as things such as school trips, pencils and books.

""That puts us in a very difficult situation.""";https://web.archive.org/web/20230201204717/http://news.sky.com/story/one-pay-cheque-away-from-homelessness-striking-workers-tell-their-stories-12800875;2
168;168;3096;3096;Welsh Rugby Union bans 'Delilah' being sung at Principality Stadium;Wednesday 1 February 2023 17:34, UK;['reemul balla', '@reemul_b'];['wales'];['sung', 'principality', 'jones', 'welsh', 'union', 'stadium', 'violence', 'matches', 'rugby', 'song', 'bans', 'playlist', 'delilah', 'wru'];"The Welsh Rugby Union (WRU) has struck ""Delilah"" off its choir playlist at the Principality Stadium.

The Tom Jones song will no longer be sung at Wales national ground, which holds more than 70,000 spectators.

A Principality Stadium spokesperson said: ""Delilah will not feature on the playlist for choirs for rugby internationals at Principality Stadium.""

""Guest choirs have also more recently been requested not to feature the song during their pre-match performances and throughout games.""

They reiterated that the song was removed from its half-time entertainment and music playlist during international matches in 2015.

The lyrics of the 1968 ballad are at the heart of this controversy.

""Delilah"" is stabbed as her jealous husband discovers her frolicking with another man - the husband pleads for forgiveness of her dead corpse at the end of the song.

The Principality Stadium's spokesperson said: ""The WRU condemns domestic violence of any kind.

""We have previously sought advice from subject matter experts on the issue of censoring the song and we are respectfully aware that it is problematic and upsetting to some supporters because of its subject matter.""

Advertisement

In 2014, Dafydd Iwan - whose Welsh anthem Yma O Hyd is now sang around the stadium, said: ""A song about murder, it does tend to trivialise the idea of murdering a woman. It's a pity these words now have been elevated to the status of a secondary national anthem.""

However, in a letter to The Guardian he said: ""Banning songs is not something I would ever advocate - even if it was possible.""

Tom Jones has since responded saying people were taking the song too literally and rejected claims that it trivialised violence towards women.

Image: Tom Jones recorded the song over 50 years ago. Pic: AP

In 2016, MP for Rhondda Chris Bryant said: ""It is a simple fact that when there are big international rugby matches on, and sometimes football matches as well, the number of domestic violence incidents rises dramatically,"" he said.

""I know that some people will say, 'Oh, here we go, he's a terrible spoilsport,' but the truth is that that song is about the murder of a prostitute.""

While ""Delilah"" has been banned from the WRU's official playlists there hasn't been any restrictions on fans singing the song.";https://web.archive.org/web/20230201204717/http://news.sky.com/story/welsh-rugby-union-bans-delilah-being-sung-at-principality-stadium-12800771;4
169;169;3098;3098;Strikes: Thousands of workers walkout in one of UK's biggest days of strike action;Wednesday 1 February 2023 19:07, UK;[];['rail strikes', 'strikes'];['train', 'workers', 'biggest', 'went', 'days', 'walkout', 'strike', 'action', 'university', 'thousands', 'uks', 'uk', 'strikes'];"Strikes: Thousands of workers walkout in one of UK's biggest days of strike action

Up to half a million workers, including teachers, train drivers, airport, university staff and civil servants, went on strike on what was nicknamed ""Walkout Wednesday"". The UK faced its biggest day of mass action for more than a decade.";https://web.archive.org/web/20230201204717/http://news.sky.com/video/strikes-thousands-of-workers-walkout-in-one-of-uks-biggest-days-of-strike-action-12800903;2
170;170;3099;3099;Rishi Sunak 'wasn't aware of formal complaints' against Dominic Raab before appointing him to cabinet;Wednesday 1 February 2023 18:45, UK;[];['dominic raab'];['source', 'sky', 'aware', 'sunak', 'dominic', 'told', 'raab', 'formal', 'complaints', 'appointing', 'summer', 'role', 'cabinet', 'wasnt', 'unacceptable', 'rishi'];"Rishi Sunak 'wasn't aware of formal complaints' against Dominic Raab before appointing him to cabinet

A source has told Sky News that Rishi Sunak was told about Dominic Raab's ""unacceptable behaviour"" over the summer before he became prime minister and appointed the deputy PM to his cabinet role.";https://web.archive.org/web/20230201204717/http://news.sky.com/video/rishi-sunak-wasnt-aware-of-formal-complaints-against-dominic-raab-before-appointing-him-to-cabinet-12800866;1
171;171;3100;3100;Asda and HVS to work on driverless hydrogen HGV in world first;Wednesday 1 February 2023 17:53, UK;[];['asda', 'hydrogen'];['driver', 'energy', 'tens', 'operating', 'driverless', 'hvs', 'hgv', 'selfdriving', 'vehicles', 'world', 'work', 'vehicle', 'technology', 'asda', 'uk', 'hydrogen'];"A British vehicle maker is part of a consortium that has been awarded £6.6m in government funding to make the world's first self-driving, hydrogen-powered heavy goods vehicle for Asda to trial.

Glasgow-based Hydrogen Vehicle Systems (HVS) is developing two prototype HGVs as part of a group which includes supermarket giant Asda.

The third member of the consortium is UK self-driving technology firm Fusion Processing.

The project is estimated to cost £12m, with one of the vehicles set to be fitted with a driver's cab and be tested on the roads, operating autonomously but with a driver at the wheel.

Another will operate without a driver cab and be evaluated on test tracks with a driver operating it remotely.

Through sensor technology, cameras, and artificial intelligence, it is hoped the vehicle will operate with a remote driver for some journeys.

HVS hopes the vehicles can help with issues in the haulage industry such as driver shortages.

It also claims the technology will improve driver quality of life by offering less intensive shifts and helping with work-life balance.

Self-driving vehicles will also reduce energy and tyre emissions by better managing acceleration and braking, it added.

Advertisement

Commenting on the announcement, Business Secretary Grant Shapps said: ""In just a few years' time, the business of self-driving vehicles could add tens of billions to our economy and create tens of thousands of jobs across the UK.

""This is a massive opportunity to drive forward our priority to grow the economy, which we are determined to seize.

""The support we are providing today will help our transport and technology pioneers steal a march on the global competition, by turning their bright ideas into market-ready products sooner than anyone else.""

The group effort must show a sustainable commercial service by 2025 and is being backed by the UK's Centre for Connected Autonomous Vehicles, a government funded project.

Please use Chrome browser for a more accessible video player 4:15 Hydrogen could be a vital bridge in the transition to renewables, but is there enough investment?

Hydrogen is increasingly being used to decarbonise energy intensive industries such as steel and heavy goods transport.

Hydrogen is an invisible, clean energy gas which experts generally agree the UK will need a significant proportion of hydrogen to reach net zero - reducing carbon emissions and offsetting the rest - by 2050.";https://web.archive.org/web/20230201204717/http://news.sky.com/story/asda-and-hvs-to-work-on-driverless-hydrogen-hgv-in-world-first-12800586;6
172;172;3101;3101;Tyre Nichols's mum says 'blood will be on hands' of Congress if bill limiting police officer immunity not passed;Wednesday 1 February 2023 21:31, UK;[];['tyre nichols'];['officers', 'mr', 'lost', 'congress', 'nicholss', 'tyre', 'hands', 'blood', 'limiting', 'nichols', 'mum', 'mother', 'memphis', 'brother', 'immunity', 'passed', 'officer', 'life'];"Tyre Nichols's mother said ""blood is going to be on the hands"" of Congress men and women if they fail to pass a bill that would limit immunity for US police officers.

US vice president Kamala Harris and celebrated civil rights activist Rev Al Sharpton urged Congress to pass the George Floyd Justice in Policing Act at Mr Nichols's funeral in Memphis today.

RowVaughn Wells, the mother of the 29-year-old who died three days after being beaten by police, said: ""We need to get that bill passed. The next child that dies, the blood is going to be on their hands.""

She paid tribute to her son, saying: ""Tyre was a beautiful person and for this to happen to him is unimaginable.

""The only thing that’s keeping me going is thinking my son was sent here on assignment from God. I guess now his assignment is done and he’s been taken home.""

Mr Nichols's siblings also paid tribute to their brother. His sister said: ""He was robbed of his life, his passions and his talents but not his light.""

She said when she heard the news, ""I lost my faith, I cried, I screamed at God asking how he could let this happen"".

""My cries turned to anger and my anger turned to deep sorrow when those monsters murdered my baby brother. They left me completely heartbroken.

""My family will never be the same and I will always love my baby brother forever.""

Advertisement

After being invited to the pulpit by Rev Al Sharpton, Kamala Harris said: ""Let our memory of Tyre shine a light on the path towards peace and justice.""

Image: Kamala Harris at Tyre Nichols' funeral

Ms Harris praised the ""courage and strength"" of Tyre Nichols's family.

""We mourn with you and the people of this country mourn with you.

""Mothers around the world when their babies are born pray to God when they hold that child that that body and that life will be safe for the rest of his life.

""Yet we have a mother and a father who mourn the life of a young man who should be here today.

""They have a grandson who now does not have a father. His brothers and sisters will lose the love of growing old with their baby brother.

""When we look at this situation, this is a family who lost their son and their brother through an act of violence at the hands and the feet of people who had been charged with keeping them safe,"" she said.

Image: Tyre Nichols

""Was he not also entitled to the right to be safe?""

Rev Al Sharpton criticised the police officers who beat Tyre Nichols.

Recalling the death of Martin Luther King in Memphis 55 years ago when he was campaigning for the rights of black workers, he asked: ""In the city that they slayed the dreamer, what has happened to the dream?""

""Five black men who wouldn't have had a job in the police department... in the city that Dr King lost his life, not far away from that balcony, you beat a brother to death.

""There's nothing more insulting and offensive. You didn't get on a police department by yourself. People had to march and go to jail and some lost their lives to open the doors for you.

""How dare you act like that sacrifice was for nothing,"" he said.

Read more: Punched, kicked and tasered: Timeline of violent arrest of Tyre Nichols

The families of George Floyd and Breonna Taylor, who were killed by police officers in 2020, as well as Oscar-winning director Spike Lee were among hundreds of mourners in the church.

The funeral took place in Mississippi Boulevard Christian Church in Memphis with the church's celebration choir singing a chorus of ""we love you Tyre"" as mourners entered the church.

Photographs taken by Mr Nichols, as well as images of him as a child and doing his beloved hobby of skateboarding were shown to mourners along with a quote attributed to the 29-year-old: ""My vision is to bring my viewers deep into what I am seeing through my eye and out through my lens.""

Image: RowVaughn Wells cries as she and her husband Rodney Wells attend the funeral

Mr Nichols's black coffin was draped with a white bouquet of flowers and a painting of Martin Luther King and other prominent figures and slogans was placed beside it.

Tiffany Rachal, mother of 29-year-old Jalen Randle who was shot by a police officer in Houston in 2022, dedicated a song to Mr Nichols's family, saying: ""I pray that God heals your broken heart. We are fighting together.

""All the mothers all over the world need to come together and stop all of this,"" she said.

Read more:

The deadly assault draws painful parallels for Americans who are no strangers to videos of police violence

'I'm not going to stop' fighting for justice, says Tyre Nichols's mother

Mr Nichols was aggressively punched, kicked and hit with a baton by several Memphis police officers after he was pulled over in a traffic stop on 7 January.

Five police officers have so far been charged with second-degree murder and fired while two other officers were suspended from duty.

Memphis Fire Department also fired three staff members after an investigation found Mr Nichols was left without medical attention for almost 15 minutes after the assault.

Protests have taken place in several US cities after the footage of the attack was released.";https://web.archive.org/web/20230201204717/http://news.sky.com/story/tyre-nichols-funeral-us-vice-president-calls-for-congress-to-pass-act-limiting-immunity-for-police-12800900;1
