Title;Date;Authors;Tags;Text;Url;Chat GPT
Cost of living: Pay rises wiped out by surging inflation, official figures show;Tuesday 18 January 2022 07:32, UK;[];[];"UK workers saw their wage rises wiped out by surging inflation late last year, official figures show.

Weekly earnings - excluding bonuses - rose by 3.8% in the three months to November compared to the same period a year earlier, according to the Office for National Statistics (ONS).

But with inflation climbing to a ten-year high, the rise was cut to zero in real terms, the ONS said.

For November alone, workers suffered a real terms pay cut of 1% - the first such fall since July 2020.

But the figures also showed more signs of falling unemployment, which dropped from 4.2% to 4.1%.

Advertisement

They also revealed that in December, the number of workers on UK payrolls climbed by 184,000 to 29.5 million - now 409,000 above pre-pandemic levels in February 2020.";https://web.archive.org/web/20220118080714/http://news.sky.com/story/cost-of-living-pay-rises-wiped-out-by-surging-inflation-official-figures-show-12518827;Category-2: business and economy
Energy crisis: Three options left to insulate households from '50% increase in bills';Tuesday 18 January 2022 07:43, UK;['paul kelso', '@pkelso'];[];"Business secretary Kwasi Kwarteng will hold fresh talks with energy companies this week as the government narrows its options for insulating consumers from a forecast 50% increase in bills.

Campaigners claim up to six million households could be plunged into fuel poverty.

Ministers are under pressure to finalise plans ahead of the announcement of the new energy price cap on 7 February, forecast to raise average bills by around £700 to £2,000 per household.

With the bulk of the increase driven by soaring wholesale gas prices, talks are focused on domestic tax and policy costs currently loaded onto bills and what form any financial support to suppliers should take.

The three options

Advertisement

The landing zone for government action is understood to have narrowed to three areas, all of which require Treasury support to meaningfully reduce bills: cutting VAT; increasing the reach and value of the Warm Home Discount; and a Treasury-backed commercial lending scheme to spread the cost of suppliers absorbing customers from more than 20 companies that have collapsed.

Please use Chrome browser for a more accessible video player 2:37 Labour calls for energy windfall tax

Taken together the three measures could cut £300-£400 from consumer bills.

VAT cut

Ministers may also consider shifting some green levies from bills into general taxation. This may not be straightforward because some schemes, such as suppliers improving insulation in customer homes, are already contracted.

Cutting VAT charged at 5% would reduce bills by around £100 but would cost the Treasury up to £2bn.

The chancellor is said to be reluctant and the Prime Minister has argued it is a ""blunt instrument"" that benefits wealthy bill payers, but the impending price rise is so great it may be one of the few straightforward measures available.

Please use Chrome browser for a more accessible video player 3:23 Sunak 'understands' energy anxiety

Warm Home Discount

Expanding the Warm Home Discount (WHD), currently worth £140 and paid to 2.2 million people in receipt of certain benefits, would achieve ministers' aim of targeting the most vulnerable consumers.

The scheme is currently funded by all consumers and is drawn from the social and policy costs that make up 12% of energy bills. The existing cost, along with any increase, will have to be stripped out of bills and covered by general taxation.

Figures published by Ofgem on Monday showed that suppliers spent £351m on rebates through the WHD scheme last year.

The Resolution Foundation says rebates should double to £300 and the number of eligible households quadruple to cover more than 8 million in receipt of pension credits or working age benefits at a total cost of £2.5bn.

Commercial lending scheme

A state-backed scheme to spread the cost of taking on customers from failed companies is an idea also thought to have gained support.

Currently when a provider goes bust its customers are passed on to another supplier, with the cost of covering their credits and wholesale supply shared via a levy on all bill payers.

Company failures in the last 12 months have already seen £1.8bn in costs passed onto suppliers, with a further £1.7bn at risk via the government-backed administration of Bulb.

Please use Chrome browser for a more accessible video player 2:33 Customers are being urged not to panic after energy supplier Bulb went into administration.

The scheme under consideration would spread those costs over multiple years, rather than loading them onto this year's bills.

Ofgem is already consulting on changing its licensing conditions to allow commercial lenders to cover suppliers' so called ""supplier of last resort"" (SOLR) costs.

'Help the most vulnerable and the poorest in society'

A Government-backed fund from which suppliers could borrow to buy energy when wholesale costs increase has also been proposed, but is not universally supported by suppliers.

There are concerns too that with gas prices forecast to remain well above historic averages for at least another 18 months it could become an open-ended commitment.

Centrica, the owner of the UK's largest supplier British Gas, has described such a scheme as a bail-out for failing suppliers.

Poorest families will be hit hardest by energy bills surge, charity warns

Keith Anderson, chief executive of Scottish Power, told Sky News the government should focus on support for the most vulnerable.

""This is not about insulating or supporting companies,"" he said. ""The choice the government now has is who do they want to support and how do they do it? We are proponents of saying there's ample room to help the most vulnerable and the poorest in society.

""The government have got the tools available to them, whether its through the Warm Homes Discount, or Universal Credit, to allow them to target the support at the most vulnerable and I think that would be a great step forward.""";https://web.archive.org/web/20220118080714/http://news.sky.com/story/energy-crisis-three-options-left-to-insulate-households-from-50-increase-in-bills-12518648;Category-3: environment
US airlines warn 5G could ground planes and cause 'chaos';Tuesday 18 January 2022 05:26, UK;['samuel osborne', '@samuelosborne93'];[];"The chief executives of several major American passenger and cargo airlines have warned of an impending ""catastrophic"" crisis that could come in less than two days when telecommunications companies deploy a new 5G service.

The new C-Band 5G service set to be rolled out by AT&T; and Verizon on Wednesday could leave a significant number of widebody aircraft unusable, the airlines warned.

It could also ""potentially strand tens of thousands of Americans overseas"" and cause ""chaos"" for US flights, they said.

""Unless our major hubs are cleared to fly, the vast majority of the traveling and shipping public will essentially be grounded,"" wrote the chief executives of American Airlines, Delta Air Lines, United Airlines, Southwest Airlines and others.

5G: What is it, what will it do, and is it safe?

Advertisement

The Federal Aviation Administration (FAA) has warned potential interference could affect sensitive aeroplane instruments such as altimeters and significantly hamper low-visibility operations.

""This means that on a day like yesterday, more than 1,100 flights and 100,000 passengers would be subjected to cancellations, diversions or delays,"" the letter warned.

On Monday, several airlines were considering whether to cancel some international flights scheduled to arrive in the US on Wednesday.

""With the proposed restrictions at selected airports, the transportation industry is preparing for some service disruption. We are optimistic that we can work across industries and with government to finalize solutions that safely mitigate as many schedule impacts as possible,"" plane maker Boeing said on Monday.

The letter calling for urgent action was also signed by UPS Airlines, Alaska Air, Atlas Air, JetBlue Airways and FedEx Express.

""To be blunt, the nation's commerce will grind to a halt,"" it claimed.

The FAA has said it ""will continue to ensure that the traveling public is safe as wireless companies deploy 5G. The FAA continues to work with the aviation industry and wireless companies to try to limit 5G-related flight delays and cancellations"".

AT&T; and Verizon have agreed to buffer zones around 50 airports to reduce interference risks.

They also agreed to delay deployment for two weeks until Wednesday after previously delaying service by 30 days.

The telecommunications providers have argued C-Band 5G has been successfully deployed in around 40 other countries without causing issues by interfering with airlines.";https://web.archive.org/web/20220118080714/http://news.sky.com/story/us-airlines-warn-5g-could-ground-planes-and-cause-chaos-12518799;Category-6: science and technology
COVID-19: Sturgeon under pressure to ease restrictions in Scotland;Tuesday 18 January 2022 02:03, UK;['james matthews', '@jamesmatthewsky'];[];"Nicola Sturgeon faces renewed calls to lift COVID restrictions when she announces Scotland's next steps in combating the virus.

Sporting organisations have echoed the hospitality industry in demanding that Scotland's first minister eases measures when she makes a statement to the Holyrood parliament today.

From yesterday football supporters are allowed, once again, to attend matches in unlimited numbers but indoor events still have a seated limit of 200.

Dundee Stars ice hockey team is among those who have played recent matches in front of crowds a tenth of their normal size. Last Thursday, they played against Manchester Storm in a fixture that would normally have attracted around 2,000 spectators to Dundee Ice Arena. However, only 200 were allowed inside.

Eighty percent of the team's income comes from ticket sales and, to date, they have lost more than £100,000.

Advertisement

Image: Eighty percent of Dundee Stars' income comes from ticket sales

See how your local hospital trust is performing through the winter

Co-owner Steve Ward, co-owner, told Sky News that he believes the decision to limit crowds doesn't sit easily with restrictions being lifted for football, rugby and outdoor sports.

""We understand everybody's got to play their part, but they've maybe acted a bit hastily.

""To get to a football match, most guys go to the pub first, that's still a huge thing. This is a family sport, with family units paying to come. There aren't bus loads and hordes of people all in the same area getting to the game. Everybody, more or less, comes in their family group and attends the match.

""You get 50,000 people inside Hampden, how many people are on public transport, using trains & buses? That's something I'm not so sure they have considered.""

Ahead of today's announcement, Nicola Sturgeon has said she hopes to ease restrictions on indoor venues and events from 24th January.

Image: Indoor sporting events are currently limited to 200 spectators

Loss of smell due to coronavirus could be down to genetics, scientists say

Bars and restaurants are only able to offer table service where alcohol is being served and they must ensure that different groups are socially distanced. The hospitality industry says COVID restrictions have resulted in a collective loss to the trade of £1 billion.

UKHospitality Scotland Executive Director Leon Thompson said: ""Hospitality needs to know that it can begin trading fully, including nightclubs, so we're calling on the Scottish Government to lift restrictions no later than 24th January.

""This will send a positive message that Scotland is open for business and help our businesses as they set out again on what we all hope will be the road towards recovery.""

The Scottish Conservatives have called for the removal of all COVID restrictions from February, with the exception of face masks in public places.";https://web.archive.org/web/20220118080714/http://news.sky.com/story/covid-19-sturgeon-under-pressure-to-ease-restrictions-in-scotland-12518780;Category-7: health
MPs vote for controversial legislation to introduce voter ID;Tuesday 18 January 2022 02:27, UK;['samuel osborne', '@samuelosborne93'];[];"MPs have backed controversial legislation to introduce voter ID.

Voters will need to show an approved form of photographic identification before they can collect their ballot paper to vote in a polling station, according to measures in the Elections Bill.

The measures will apply across the UK in general elections and councils will make a free voter card available for those without a suitable form of ID.

Labour says it will cut turn out

However Labour have said voter ID could prevent people from voting.

Advertisement

Labour MP Nick Smith (Blaenau Gwent) said: ""I am worried about voter suppression.

""And at stake is the very integrity of our elections.""

He said voter ID ""is an old, cynical trick. Insert an administrative hurdle"".

""Dress it up as improving security. Watch voter turnout go down. Job done. The fix is in.""

But Conservative former minister Steve Baker said: ""The idea that impersonation isn't a problem certainly does not accord with my experience in Wycombe.""

Government accused of rushing the Bill through the Commons

The bill passed under fraught circumstances as its report stage, where MPs debate amendments, was cut to two hours and 20 minutes due to extra business scheduled in the Commons by the government on Monday.

The third reading debate was also quick after four votes and a cut-off time of 10pm, leaving only seven minutes available.

SNP MP Patrick Grady said the government had ""rushed it through"" the previous committee stage, adding: ""The way this Bill has been rammed through this House is a complete an utter disgrace.""

Labour's former shadow chancellor, John McDonnell, said the Public Administration and Constitutional Affairs Committee had urged the government to pause proceedings on the Bill, with its report noting more thorough consultations were needed - particularly in regards to the voter ID requirement.

""I'm offended by the limited amount of time we've been given this evening,"" he said.

A Bill 'full of solutions searching for problems'

Labour's bid to remove the voter ID section of the Bill was rejected by 327 votes to 234, a majority of 93.

Shadow communities minister Alex Norris said: ""This is a bad Bill. It's full of solutions in search of problems.

""Rather than opening up our democracy to greater participation it will do the opposite, all the while further weakening our democracy to dodgy finance.

""It's the sort of partial nonsense that you see in US state houses.""

Mr Norris said the evidence showed in 2019 ""you are more likely to have been struck by lightning three times than have voted after a phony voter"".

But the communities minister, Kemi Badenoch, said: ""I am disappointed but not surprised that the Opposition remains unable to see the necessity of this simple and proportionate protection for the integrity of our ballot.

""The fact is voter ID is supported by the Electoral Commission, it is backed by international election observers who have repeatedly called for the introduction, saying its absence is a security risk, it is long-established in liberal democracies across the world and is already in place in Northern Ireland.""

The bill will undergo further scrutiny in the House of Lords.";https://web.archive.org/web/20220118080714/http://news.sky.com/story/mps-vote-for-controversial-legislation-to-introduce-voter-id-12518783;Category-1: politics
Man who raped and assaulted woman he met on social media after 'locking and chaining' her flat jailed for 17 years;Tuesday 18 January 2022 09:03, UK;[];[];"A man who raped and assaulted a woman he met online after locking and chaining her front door has been jailed.

Charles Akpoveta, a 33-year-old delivery driver living in Luton, was sentenced to 17 years in prison at Snaresbrook Crown Court on Monday.

The trial heard how Akpoveta travelled into London on 29 February 2020 to meet a 28-year-old woman he had made contact with on a social media app.

Police said the pair went to her flat in Tower Hamlets where they had consensual sex, but afterwards, Akpoveta's mood changed and he spat in her face.

The woman asked him to leave but he refused, instead locking and chaining her front door.

Advertisement

He then carried out a number of assaults on her, police said, including beating, biting, strangling and urinating on her.

During the course of the night, the woman managed to phone the police.

Officers attended and arrested Akpoveta and he was taken to an east London police station and subsequently charged with multiple offences.

In November 2021, he was found guilty of four counts of rape, three counts of assault by penetration, three counts of sexual assault and one count of causing a person to engage in sexual activity without their consent.

This was along with three counts of assault by beating at a previous trial in October 2020.

Detective Constable Matthew Cooksey, investigating, said: ""First and foremost, I would like to commend the victim of these attacks for her bravery and determination throughout the investigation, in particular dealing with two cross examinations across two trials and her unwavering commitment to working with detectives throughout. Her strength of character is inspiring.

""Throughout our investigation, Akpoveta paraded as a man who had been wrongly accused, claiming that everything which he subjected the victim to was consensual. This couldn't have been further from the truth.

""I hope that today's result will give the victim some respite, and also demonstrate the Met's determination in ending violence against women and girls and bringing predatory offenders to justice.""";https://web.archive.org/web/20220118101254/https://news.sky.com/story/man-who-raped-and-assaulted-woman-he-met-on-social-media-after-locking-and-chaining-her-flat-jailed-for-17-years-12518857;Category-7: health
Oil price hits highest level since 2014 on Middle East supply fears;Tuesday 18 January 2022 12:33, UK;[];[];"Oil prices have hit the highest level for more than seven years as worries about violence in the Middle East added to an already tight outlook for supply.

Brent crude topped $88 a barrel in Tuesday trading, its highest level since October 2014 - creating a further potential headache for squeezed UK consumers if the increase is passed on to petrol pumps.

Supply concerns have risen this week after Yemen's Iran-backed Houthi rebels attacked the United Arab Emirates, which is part of a Saudi-led coalition on the opposite side in Yemen's civil war.

Image: Some analysts think oil could return to $100 a barrel

Drone and missile strikes set off explosions in fuel tanker trucks and killed three people and Houthis said they could target more facilities while the UAE said it reserved the right to ""respond to these terrorist attacks"".

The country's oil firm ADNOC said it had activated continuity plans to ensure uninterrupted supply to local and international customers after an incident at its Mussafah fuel depot.

Advertisement

Elsewhere tensions between Russia and Ukraine have also been driving energy prices higher.

Meanwhile some oil-producing countries that have agreed between them to hike production by 400,000 barrels per day each month are struggling to reach their allowed capacities due to underinvestment and outages.

Market watchers also point to the growing feeling that the impact of the Omicron variant on economic activity will be less than feared - and not drag on demand as much as it might have done.

Goldman Sachs analysts have said they expected oil stocks in the OECD - a group of 38 mainly developed nations - to fall to their lowest since 2000 by the summer, with Brent oil prices rising to $100 later this year.

Image: Houthis have targeted UAE facilities in drone attacks

Rising oil prices could add to Britain's cost of living squeeze.

Petrol prices have already hit record levels in recent months while a surge in wholesale gas prices is filtering through to households too and is expected to prompt a big jump in the energy price cap.

The oil price surge comes on the same day as official figures confirmed that wage increases were starting to be overtaken by inflation late last year, squeezing consumers' spending power.";https://web.archive.org/web/20220118130826/http://news.sky.com/story/oil-price-hits-highest-level-since-2014-on-middle-east-supply-fears-12519044;Category-2: business and economy
Ashling Murphy: Man arrested over murder of primary school teacher;Tuesday 18 January 2022 15:14, UK;['tom gillespie', '@tomgillespie1'];[];"Police investigating the death of Ashling Murphy have arrested a man in his 30s on suspicion of her murder.

Ms Murphy, 23, was found dead after going for a run on the banks of the Grand Canal in Tullamore, County Offaly, at around 4pm on Wednesday 12 January.

Police have said the man who was detained is being held at the Tullamore Garda Station.

The arrest comes after Ms Murphy was remembered as a ""woman who made a difference, who brought happiness and who was loved"" during her funeral mass at St Brigid's Church in Mountbolus.

Bishop Tom Deenihan told mourners that Ms Murphy was ""a woman who lived the short years given to her to the full, who developed her talents, who reached out to others, who made a difference, who brought happiness and who was loved"".

Advertisement

Tens of thousands of people have attended vigils in Ireland and the UK but, while they have been remembering Ms Murphy, they have also called for more to be done to tackle violence against women and girls.

Funeral held for murdered primary school teacher 'who made a difference'

Image: Ashling Murphy was running along a canal in County Offaly when she was attacked

Image: Primary school children formed a guard of honour at the teacher's funeral

Father Michael Meade, who also addressed the mass, said Ms Murphy's parents, siblings, and boyfriend had ""been robbed of your most precious gift - a gift that gave only joy and love, fun and laughter to many beyond your family"".

Sky's senior Ireland correspondent David Blevins, who is in Mountbolus, said earlier: ""Ashling Murphy was one of those special people who touched many hearts"", adding that she had been a ""very popular"" primary school teacher, and a talented musician from a family well-known in the Irish traditional music community.

Pupils from Ms Murphy's class at Durrow National School formed a guard of honour and schools across Ireland observed a moment's silence at 11am.

Traditional Irish music was a theme of the service, which was also attended by Irish president Michael D Higgins, and Taoiseach Micheal Martin.";https://web.archive.org/web/20220118161330/https://news.sky.com/story/man-arrested-over-murder-of-primary-school-teacher-ashling-murphy-12519178;Category-7: health
Why Lloyd's of London could be saying farewell to the iconic HQ designed to bring people together;Tuesday 18 January 2022 15:01, UK;['ian king', '@iankingsky'];[];"The Lloyd's Building's opening in 1986 symbolised the City of London's renaissance and heralded a wave of thrilling new developments across the Square Mile from Broadgate Circle to the Gherkin.

Why Lloyd's of London could be saying farewell to the iconic HQ designed to bring people together

Lloyd's said it was thinking carefully about the future requirements for the spaces and services it needs

It is one of the most recognisable buildings in Britain.

The Lloyd's Building on Lime Street in the City, designed for the world's oldest insurance market by the visionary architect Richard Rogers, revolutionised the way we look at buildings by positioning lifts and ducts on the outside in order to maximise available space on the inside.

By the end of the decade, though, it may be being used by a different tenant from the one that provides its name.

Image: The design revolutionised the way we look at buildings by positioning lifts and ducts on the outside

The market is holding a review in response to changing working habits and React News, the real estate market intelligence provider, reports that, although Lloyd's of London's lease on the building does not run out until 2031, there is a break in the contract that it could exercise in 2026 if it wants to leave early.

Lloyd's was quick to close its underwriting room - specifically designed to bring people together to write reinsurance contracts face to face - at the start of the pandemic.

Advertisement

From a capacity of up to 7,000 people in the room, prior to the pandemic, just several hundred people were working there by the middle of 2020.

Now the market is having to think about how many people, in future, will be seeking to locate themselves physically in the building.

Lloyd's said: ""As we adapt to new structures and flexible ways of working, we are continuing to carefully think about the future requirements for the spaces and services our marketplace needs.

""Currently, like many other organisations, we are considering a range of options around our workspace strategy and the future leasing arrangements for Lloyd's.""

Were Lloyd's to leave the Lloyd's Building, it would be an extraordinary moment.

The word iconic is overused, but when it comes to this building, it is entirely appropriate.

The Lloyd's Building, which took eight years to build at a cost of £75m, was a symbol of the City of London's renaissance when it was officially opened by the Queen on 18 November 1986.

Mrs Thatcher's Big Bang reforms had been enacted the previous month - unleashing competition across the Square Mile and attracting a wave of investment into the City by American, Japanese and German banks.

And, while Big Bang was a reform of equity markets and not insurance, the bold design of the Lloyd's Building was a supreme statement of confidence.

It projected to the outside world that the City, despite its institutions being centuries-old in some cases, was embracing modernity.

Like all great architectural works, it was not to everyone's taste, initially.

An un-named Lloyd's underwriter complained to the Financial Times shortly after relocating to the new headquarters that the building was dark and gloomy and suffered from poor air-conditioning, that the glass lifts were covered in bird droppings and looked ""tatty"" and that problems with the new escalators - a key part of the design - were taking it longer to transact business.

Image: The Walkie-Talkie, the Cheesegrater and the Gherkin were part of a wave of transformation kicked off by the Lloyd's Building

This denizen of what was always regarded as a highly conservative institution grumbled: ""I don't know whether the air-conditioning will work when the next heatwave comes along, but I suspect that even if it improves, we will still see people taking their jackets off.

""This never happened in all my 26 years in the old building.""

The opening of the Lloyd's Building, though, heralded a wave of thrilling new buildings across the Square Mile and competition among architects and developers to come up with the most imaginative designs.

These transformed the City's landscape.

Hot on the heels of the Lloyd's Building came the Broadgate Circle, developed by Sir Stuart Lipton and Godfrey Bradman and designed by Arup, built on the site of the old Broad Street railway station.

Famous for its amphitheatre, which in the winter was host to what was London's first ""turn up and skate"" open ice rink, it too is now one of the City's most recognisable landmarks.

Across the City, meanwhile, the ugly concrete blocks that had sat alongside St Paul's Cathedral since the 1960s were torn down and replaced in 2003 by the striking Paternoster Square development, which quickly became the new home for the London Stock Exchange.

The following year, the development was completed when Sir Christopher Wren's historic Temple Bar Gate - the traditional entry point to the west of the Square Mile - was relocated there.

Image: The design for No 1 Poultry was denounced by Prince Charles as resembling a '1930s wireless set'

These buildings and developments did not go up without what were often long and drawn-out hold-ups to the planning process.

One of the most bitter concerned the redevelopment of No 1 Poultry, next to the Mansion House, which had previously been a gothic Victorian building that housed the headquarters of jewellers Mappin and Webb.

It took several decades of campaigning by Lord Palumbo and the architect James Stirling to redevelop the site.

The design for the new building was denounced by Prince Charles as resembling a ""1930s wireless set"" but it is now so much a part of the City's fabric that its rooftop restaurant, Coq d'Argent, was even used as the site for the Queen's fictional helicopter departure point in the 2012 Olympics opening ceremony.

Other remarkable buildings followed as the City of London Corporation sought to out-do the giant glass and steel temples being erected a few miles to the east in Canary Wharf.

They included the Gherkin, which opened in April 2004 and the Heron Tower (now the Salesforce Tower), developed by Gerald Ronson and designed by the US architects Kohn Pederson Fox. It opened in 2011.

Next came the Walkie-Talkie (20 Fenchurch Street), which opened in April 2014 and the Cheesegrater (122 Leadenhall Street), which opened three months later.

More recently has come the stunning 22 Bishopsgate, the City's tallest building, developed by Sir Stuart Lipton and Peter Rogers, the younger brother of Richard Rogers.

This wave of transformation was all kicked off by the opening of the Lloyd's Building and it is no coincidence that the Gherkin, the Cheesegrater and the Walkie-Talkie, three of the most controversial of the new towers, are close to it in the EC3 postcode, long regarded as the City's ""insurance quarter"".

Lloyd's has been through much cultural change in recent years and a move away from its headquarters would no doubt be as much of wrench as it was to the crusty old underwriters who moved in there 35 years ago.

But it would be totally in keeping with the way this venerable City institution is evolving.";https://web.archive.org/web/20220118161330/https://news.sky.com/story/why-lloyds-of-london-could-be-saying-farewell-to-the-iconic-hq-designed-to-bring-people-together-12519139;Category-2: business and economy
Fundamental error' left child murder case unsolved for more than 20 years, court hears;Tuesday 18 January 2022 14:22, UK;[];[];"The murder of a six-year-old boy was unsolved for more than two decades due to a ""fundamental error"", a court has been told.

James Watson was 13 when he is alleged to have attacked Rikki Neave and strangled him with his own jacket on 28 November, 1994, the Old Bailey heard.

According to police, he stripped Rikki's body and posed him in a ""star shape"" in the woods before leaving his clothes in a bin.

Watson, now 40, was seen with Rikki on the day he went missing and police spoke to him at the time as a witness.

Rikki's mother was accused of the murder and child cruelty but, while she admitted child cruelty, the jury cleared her of the murder in 1996.

Prosecutor John Price QC told the Old Bailey that the jury's decision to clear Rikki's mother on the murder charge was correct.

""Fundamental error""

Mr Price added that the ""error"" that saw her charged with murder was largely due to incorrect weight given to sightings of Rikki at a time when reliable evidence showed he was dead.

""Much of this reliable evidence was itself acquired during the first investigation, but its true significance and importance was misunderstood or ignored.

""This fundamental error deflected the focus of attention of the investigation.

""It took it away from where it should have been.""

That error meant Rikki's murder remained a mystery until the case was reopened in 2015 and adhesive tapes from Rikki's clothes were examined.

This allowed the DNA match to Watson to be made.

Mr Price said evidence showed Rikki had walked willingly into the woods where he was subjected to a ""surprise attack"" from behind.

Marks on his neck suggested he was ""most likely"" strangled with his own jacket.

At 1.05pm that day, a youth had been seen walking out of a cul-de-sac where Rikki's clothes were later recovered.

Mr Price also told the jury that Watson was ""exhibiting a grotesque interest in the subject of child murder"" in late November 1994.

Watson, of no fixed address, has denied murder.";https://web.archive.org/web/20220118162203/https://news.sky.com/story/fundamental-error-left-child-murder-case-unsolved-for-more-than-20-years-court-hears-12519131;Category-1: politics
Bella Hadid says sad selfies helped her cope with 'excruciating and debilitating' depression;Tuesday 18 January 2022 16:17, UK;[];[];"Bella Hadid has defended her decision to share selfies of her crying, saying they helped her cope with ""excruciating and debilitating"" depression.

The model, 25, posted images of herself in tears on her Instagram account, which has 48.4 million followers.

She told Wall Street Journal's Magazine that the post in November made her feel ""less lonely"" as fans reached out with support.

""When I posted them it was to make sure anybody that was feeling that way knew it was okay to feel that way,"" she said in an interview for WSJ's My Monday Morning.

Image: Bella Hadid pictured on a red carpet in Cannes. Pic: Picture alliance/Mandoga Media

She added: ""Even though on Instagram things look so beautiful, at the end of the day we are all cut from the same cloth. I felt it was good for me to speak my truth.""

Advertisement

For the past three years, the younger sister of Gigi Hadid has suffered with anxiety and depression.

It became a habit to send sad selfies to her mother and doctor when she was experiencing ""excruciating and debilitating mental and physical pain"", she said.

On Instagram, the brunette beauty has now pledged to ditch her usual flawless photos for something more real.

She said: ""I don't know if that's not what people want, and that's find. I don't have to be on Instagram forever. I feel like real is the new real, and that's what's important to me.""";https://web.archive.org/web/20220118162713/https://news.sky.com/story/bella-hadid-says-sad-selfies-helped-her-cope-with-excruciating-and-debilitating-depression-12518977;Category-7: health
Together Energy becomes latest household supplier to collapse in gas price storm;Tuesday 18 January 2022 15:39, UK;['james sillars', '@skynewsbiz'];[];"Together Energy, which has 176,000 households on its books, has become the latest supplier to collapse in the wake of the soaring cost of gas that is tipped to force bills up by 50% from April.

Sky News reported earlier this month that the company, part-owned by Warrington Borough Council in Cheshire, was on the verge of throwing in the towel after it deferred making a £12.4m payment to the industry regulator.

Ofgem said on Tuesday that Together - and its subsidiary Bristol Energy - had ceased to trade.

More than two dozen suppliers have fallen by the wayside since August last year when an unprecedented increase in wholesale gas costs took hold.

Please use Chrome browser for a more accessible video player 1:50 Children impacted by energy crisis

Firms have been unable to fully pass these on to consumers because the vast majority of households are now protected by the government's price cap.

Advertisement

It rose by 12% in October but the next review by Ofgem is expected to see bills rise 50% to an average £2,000 annually in April without government intervention.

Sky News reported earlier on Tuesday that ministers are now examining three options to insulate families from the worst of the hike.

The prospect of such an increase has sparked warnings from numerous charities and other interest groups that it would drive a spike in fuel poverty to beyond six million families.

Customers of Together and Bristol now come under the protection of the regulator until they have a new supplier appointed to them.

Neil Lawrence, Director of Retail at Ofgem, said: ""Ofgem's number one priority is to protect customers. We know this is a worrying time for many people and news of a supplier going out of business can be unsettling.

Please use Chrome browser for a more accessible video player 1:00 Energy boss urges bill help for poorest households

""I want to reassure affected customers that they do not need to worry, under our safety net we'll make sure your energy supplies continue.

""Ofgem will choose a new supplier for you and while we are doing this our advice is to wait until we appoint a new supplier and do not switch in the meantime. You can rely on your energy supply as normal. We will update you when we have chosen a new supplier, who will then get in touch about your tariff.

""Any customer concerned about paying their energy bill should contact their supplier to access the range of support that is available.""";https://web.archive.org/web/20220118162713/https://news.sky.com/story/together-energy-becomes-latest-household-supplier-to-collapse-in-gas-price-storm-12519204;Category-2: business and economy
COVID-19: UK reports 438 new coronavirus deaths - the highest daily total since February 2021;Tuesday 18 January 2022 16:58, UK;['megan baynes', '@megbaynes'];[];"The UK has recorded 438 new coronavirus deaths - its highest daily total since 24 February last year.

Tuesday's figures, which are often higher due to a lag in reporting, saw a further 94,432 cases recorded in the UK.

On Monday, the UK reported 84,249 COVID cases and 85 deaths.

COVID news latest - live updates: Every coronavirus measure 'could be phased out from March'

Today's figures are down from the 120,821 cases - but up from the 379 deaths - reported this time last week, on 11 January.

Advertisement

In England, 16,218 people are being treated in hospital, with 614 in ventilation beds.

Meanwhile, 73,267 people have been given a third, or booster, dose of a coronavirus vaccine, taking the total to 63.6% of the population.

A further 26,502 people received their second dose, while 15,748 have been given the first jab, the latest figures show.

It comes as Scotland will remove all its Omicron coronavirus restrictions from next Monday, with the first minister confirming the country is on a ""downward slope"" of infections.

The changes will see nightclubs reopen, the requirement for table service in hospitality come to an end and attendance limits on indoor events lifted.

Please use Chrome browser for a more accessible video player 1:36 Sturgeon to lift Omicron restrictions next week

The prime minister is, according to The Guardian, drawing up plans that could see all COVID-19 rules phased out in England as early as March.

The paper reports his intention would be to let the country live with the virus.

Plan B restrictions, which are currently in place, are due to be reviewed next week, on 26 January. Working from home guidance, and COVID passports - both introduced when the new variant began circulating widely - are set to be scrapped, but face mask rules could remain in the short term.

Health Secretary Sajid Javid told MPs: ""I have always said that these restrictions should not stay in place a day longer than they are absolutely necessary.

""Due to these pharmaceutical defences and the likelihood that we have already reached the peak of the case numbers and hospitalisations, I'm cautiously optimistic that we'll be able to substantially reduce measures next week.""

With the government continuing to encourage booster jabs, a new survey has found two-thirds of adults feel the UK should share more vaccine doses with the world.

The survey, for the ONE Campaign, found British adults feel the disparity in vaccination levels between rich and poor countries is both ""unwise and unfair"".

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

Of the 2,186 adults surveyed, around 63% said new variants were likely in countries with poor vaccine access so the UK should prioritise ensuring the vaccine is available worldwide, instead of giving any further booster jabs.

More than half of people said they would be willing to forgo a fourth dose so a vulnerable person or frontline worker in another country could receive their first.";https://web.archive.org/web/20220118180754/http://news.sky.com/story/covid-19-uk-reports-438-new-coronavirus-deaths-the-highest-daily-total-since-february-2021-12519224;Category-7: health
